"site","countUndamagedFruitNumberPerPlant","countDamagedFruitNumberPerPlant","permanentPlot","year"
"BG",28,0,0,2019
"BG",5,0,0,2019
"BG",12,0,0,2019
"BG",13,0,0,2019
"BG",20,0,0,2019
"BG",16,0,0,2019
"BG",9,0,0,2019
"BG",16,0,0,2019
"BG",8,0,0,2019
"BG",5,0,0,2019
"BG",17,0,0,2019
"BG",8,0,0,2019
"BG",9,0,0,2019
"BG",6,0,0,2019
"BG",1,0,0,2019
"BG",15,0,0,2019
"BG",10,0,0,2019
"BG",14,0,0,2019
"BG",10,0,0,2019
"BG",15,0,0,2019
"BG",6,0,0,2019
"BG",9,0,0,2019
"BG",9,0,0,2019
"BG",8,0,0,2019
"BG",5,1,0,2019
"BG",31,0,0,2019
"BG",18,0,0,2019
"BG",46,0,0,2019
"BG",29,0,0,2019
"BG",30,0,0,2019
"BG",31,0,0,2019
"BG",40,0,0,2019
"BR",19,0,1,2019
"BR",12,0,1,2019
"BR",8,0,1,2019
"BR",24,0,1,2019
"BR",19,0,1,2019
"BR",3,0,1,2019
"BR",14,0,1,2019
"BR",5,0,1,2019
"BR",6,0,1,2019
"BR",6,0,1,2019
"BR",6,0,1,2019
"BR",9,0,1,2019
"BR",11,0,1,2019
"BR",46,0,1,2019
"BR",11,0,1,2019
"BR",24,0,1,2019
"BR",17,0,1,2019
"BR",5,0,1,2019
"BR",3,0,1,2019
"BR",5,0,1,2019
"BR",4,0,1,2019
"BR",14,0,1,2019
"BR",7,0,1,2019
"BR",17,0,1,2019
"BR",3,0,1,2019
"BR",11,0,1,2019
"BR",13,0,1,2019
"BR",12,0,1,2019
"BR",14,0,1,2019
"BR",3,0,1,2019
"BR",3,0,1,2019
"BR",3,0,1,2019
"BR",13,0,1,2019
"BR",16,0,1,2019
"BR",17,0,1,2019
"BR",8,0,1,2019
"BR",16,0,1,2019
"BR",8,0,1,2019
"BR",6,0,1,2019
"BR",13,0,1,2019
"BR",12,0,1,2019
"BR",22,0,1,2019
"BR",13,0,1,2019
"BR",14,0,1,2019
"BR",4,0,1,2019
"BR",5,0,1,2019
"BR",7,0,1,2019
"BR",8,0,1,2019
"BR",3,0,1,2019
"BR",6,0,1,2019
"BR",6,0,1,2019
"BR",3,0,1,2019
"BR",5,0,1,2019
"BR",14,0,1,2019
"BR",10,0,1,2019
"BR",9,0,1,2019
"BR",8,0,1,2019
"BR",10,0,1,2019
"BR",7,0,1,2019
"BR",8,0,1,2019
"BR",8,0,1,2019
"BR",3,0,1,2019
"BR",7,0,1,2019
"BR",37,0,1,2019
"BR",16,0,1,2019
"BR",9,0,1,2019
"BR",29,0,1,2019
"BR",17,0,1,2019
"BR",50,0,1,2019
"BR",10,0,1,2019
"BR",5,0,1,2019
"BR",18,0,1,2019
"BR",22,0,1,2019
"BR",27,0,1,2019
"BR",18,0,1,2019
"BR",15,0,1,2019
"BR",18,0,1,2019
"BR",4,0,1,2019
"BR",1,0,1,2019
"BR",6,0,1,2019
"BR",5,0,1,2019
"BR",2,0,1,2019
"BR",4,0,1,2019
"BR",8,1,1,2019
"BR",2,0,1,2019
"BR",5,0,1,2019
"BR",9,0,1,2019
"BR",4,0,1,2019
"BR",7,0,1,2019
"BR",10,0,1,2019
"BR",9,0,1,2019
"BR",8,0,1,2019
"BR",15,0,1,2019
"BR",12,0,1,2019
"BR",16,0,1,2019
"BR",42,0,1,2019
"BR",10,0,1,2019
"BR",20,0,1,2019
"BR",36,0,1,2019
"BR",33,0,1,2019
"BR",22,0,1,2019
"BR",13,0,1,2019
"BR",24,0,1,2019
"BR",9,0,1,2019
"BR",11,0,1,2019
"BR",9,0,1,2019
"BR",12,0,1,2019
"BR",6,0,1,2019
"BR",5,0,1,2019
"BR",20,0,1,2019
"BR",6,0,1,2019
"BR",10,0,1,2019
"BR",6,0,1,2019
"BR",7,0,1,2019
"BR",6,0,1,2019
"BR",20,0,1,2019
"BR",18,0,1,2019
"BR",16,0,1,2019
"BR",0,0,1,2019
"BR",0,0,1,2019
"BR",0,0,1,2019
"BR",0,0,1,2019
"BR",0,0,1,2019
"BR",7,0,1,2019
"BR",16,0,1,2019
"BR",16,0,1,2019
"BR",9,0,1,2019
"BR",11,0,1,2019
"BR",8,0,1,2019
"BR",7,0,1,2019
"BR",21,0,1,2019
"BR",7,0,1,2019
"BR",9,0,1,2019
"BR",3,0,1,2019
"BR",30,0,1,2019
"BR",11,0,1,2019
"BR",19,0,1,2019
"BR",17,0,1,2019
"BR",18,0,1,2019
"BR",16,0,1,2019
"BR",17,0,1,2019
"BR",12,0,1,2019
"BR",17,1,1,2019
"BR",8,0,1,2019
"BR",3,1,1,2019
"BR",3,0,1,2019
"BR",16,0,1,2019
"BR",3,0,1,2019
"BR",16,0,1,2019
"BR",15,0,1,2019
"BR",8,0,1,2019
"BR",11,0,1,2019
"BR",27,0,1,2019
"BR",7,0,1,2019
"BR",5,0,1,2019
"BR",8,0,1,2019
"BR",25,0,1,2019
"BR",12,0,1,2019
"BR",4,0,1,2019
"BR",10,0,1,2019
"BR",29,0,1,2019
"BR",13,0,1,2019
"BR",10,0,1,2019
"BR",18,0,1,2019
"BR",9,0,1,2019
"BR",22,0,1,2019
"BR",3,0,1,2019
"BR",5,0,1,2019
"BR",7,0,1,2019
"BR",5,0,1,2019
"BR",11,0,1,2019
"BR",10,0,1,2019
"BR",13,0,1,2019
"BR",8,0,1,2019
"BR",8,0,1,2019
"BR",14,0,1,2019
"BR",4,0,1,2019
"BR",5,0,1,2019
"BR",6,0,1,2019
"BR",8,0,1,2019
"BR",11,0,1,2019
"BR",8,0,1,2019
"BR",11,0,1,2019
"BR",30,0,1,2019
"BR",58,0,1,2019
"BR",4,0,1,2019
"BR",15,0,1,2019
"BR",9,0,1,2019
"BR",31,0,1,2019
"BR",10,0,1,2019
"BR",12,0,1,2019
"BR",17,0,1,2019
"BR",6,0,1,2019
"BR",22,0,1,2019
"BR",14,0,1,2019
"BR",21,0,1,2019
"BR",14,0,1,2019
"BR",9,0,1,2019
"BR",2,0,1,2019
"BR",6,0,1,2019
"BR",7,0,1,2019
"BR",8,0,1,2019
"BR",20,0,1,2019
"BR",9,0,1,2019
"BR",25,0,1,2019
"BR",28,0,1,2019
"BR",44,0,1,2019
"BR",8,0,1,2019
"BR",13,0,1,2019
"BR",6,0,1,2019
"BR",13,0,1,2019
"BR",12,0,1,2019
"BR",6,0,1,2019
"BR",37,0,1,2019
"BR",13,0,1,2019
"BR",22,0,1,2019
"BR",13,0,1,2019
"BR",30,0,1,2019
"BR",38,0,1,2019
"BR",17,0,1,2019
"BR",4,0,1,2019
"BR",17,0,1,2019
"BR",20,0,1,2019
"BR",16,0,1,2019
"BR",24,0,1,2019
"BR",13,0,1,2019
"BR",5,0,1,2019
"BR",7,0,1,2019
"BR",5,0,1,2019
"BR",25,0,1,2019
"BR",4,0,1,2019
"BR",14,0,1,2019
"BR",10,0,1,2019
"BR",14,0,1,2019
"BR",20,0,1,2019
"BR",15,0,1,2019
"BR",50,0,1,2019
"BR",10,0,1,2019
"BR",45,0,1,2019
"BR",9,0,1,2019
"BR",6,0,1,2019
"BR",5,0,1,2019
"BR",17,0,1,2019
"BR",13,0,1,2019
"BR",3,0,1,2019
"BR",7,0,1,2019
"BR",22,0,1,2019
"BR",16,0,1,2019
"BR",4,0,1,2019
"BR",7,0,1,2019
"BR",10,0,1,2019
"BR",5,0,1,2019
"BR",14,0,1,2019
"BR",9,0,1,2019
"BR",10,0,1,2019
"BR",30,0,1,2019
"BR",23,0,1,2019
"BR",11,0,1,2019
"BR",2,0,1,2019
"BR",3,0,1,2019
"BR",18,0,1,2019
"BR",24,0,1,2019
"BR",10,0,1,2019
"BR",32,0,1,2019
"BR",35,0,1,2019
"BR",76,0,1,2019
"BR",48,0,1,2019
"BR",35,0,1,2019
"BR",2,0,1,2019
"BR",9,0,1,2019
"BR",30,1,1,2019
"BR",59,0,1,2019
"BR",4,0,1,2019
"BR",4,0,1,2019
"BR",4,0,1,2019
"BR",8,0,1,2019
"BR",15,0,1,2019
"BR",2,0,1,2019
"BR",8,0,1,2019
"BR",14,0,1,2019
"BR",15,0,1,2019
"BR",5,0,1,2019
"BR",17,0,1,2019
"BR",14,0,1,2019
"BR",17,0,1,2019
"BR",13,0,1,2019
"BR",17,0,1,2019
"BR",16,0,1,2019
"BR",3,0,1,2019
"BR",13,0,1,2019
"BR",4,0,1,2019
"BR",7,0,1,2019
"BR",6,0,1,2019
"BR",5,0,1,2019
"BR",8,0,1,2019
"BR",21,0,1,2019
"BR",4,0,1,2019
"BR",12,0,1,2019
"BR",4,0,1,2019
"BR",11,0,1,2019
"BR",6,1,1,2019
"BR",9,0,1,2019
"BR",13,0,1,2019
"BR",6,0,1,2019
"BR",8,0,1,2019
"BR",14,0,1,2019
"BR",29,0,1,2019
"BR",5,0,1,2019
"BR",30,0,1,2019
"BR",13,0,1,2019
"BR",34,0,1,2019
"BR",35,0,1,2019
"BR",12,0,1,2019
"BR",33,0,1,2019
"BR",68,2,1,2019
"BR",16,0,1,2019
"BR",10,0,1,2019
"BR",42,1,1,2019
"BR",10,0,1,2019
"BR",35,0,1,2019
"BR",7,0,1,2019
"BR",46,0,1,2019
"BR",13,0,1,2019
"BR",8,0,1,2019
"BR",14,0,1,2019
"BR",12,0,1,2019
"BR",36,0,1,2019
"BR",5,0,1,2019
"BR",21,0,1,2019
"BR",12,0,1,2019
"BR",13,0,1,2019
"BR",25,0,1,2019
"BR",2,0,1,2019
"BR",10,0,1,2019
"BR",10,0,1,2019
"BR",3,0,1,2019
"BR",4,0,1,2019
"BR",19,0,1,2019
"BR",6,0,1,2019
"BR",7,0,1,2019
"BR",3,0,1,2019
"BR",25,0,1,2019
"BR",19,0,1,2019
"BR",15,0,1,2019
"BR",34,0,1,2019
"BR",102,0,1,2019
"BR",28,0,1,2019
"BR",12,0,1,2019
"BR",25,0,1,2019
"BR",14,0,1,2019
"BR",11,0,1,2019
"BR",8,0,1,2019
"BR",14,0,1,2019
"BR",39,0,1,2019
"BR",2,0,1,2019
"BR",10,0,1,2019
"BR",45,0,0,2019
"BR",14,0,0,2019
"BR",6,0,0,2019
"BR",35,0,0,2019
"BR",23,0,0,2019
"BR",25,0,0,2019
"BR",22,0,0,2019
"BR",19,0,0,2019
"BR",10,0,0,2019
"BR",21,0,0,2019
"BR",6,0,0,2019
"BR",9,0,0,2019
"BR",5,0,0,2019
"BR",8,0,0,2019
"BR",7,0,0,2019
"BR",9,0,0,2019
"BR",5,0,0,2019
"BR",16,0,0,2019
"BR",20,0,0,2019
"BR",15,0,0,2019
"BR",63,0,0,2019
"BR",22,0,0,2019
"BR",23,0,0,2019
"BR",23,0,0,2019
"BR",10,0,0,2019
"BR",22,0,0,2019
"BR",17,0,0,2019
"BR",11,0,0,2019
"BR",4,0,0,2019
"BR",10,0,0,2019
"BR",18,0,0,2019
"BR",7,0,0,2019
"BR",29,0,0,2019
"BR",5,0,0,2019
"BR",5,0,0,2019
"BR",11,0,0,2019
"BR",49,0,0,2019
"BR",82,0,0,2019
"BR",15,0,0,2019
"BR",36,0,0,2019
"BR",33,0,0,2019
"BR",37,0,0,2019
"BR",88,0,0,2019
"BR",106,0,0,2019
"BR",117,0,0,2019
"BR",43,0,0,2019
"BR",15,0,0,2019
"BR",6,0,0,2019
"BR",32,0,0,2019
"BR",5,0,0,2019
"BR",66,0,0,2019
"BR",20,0,0,2019
"BR",13,0,0,2019
"BR",7,0,0,2019
"BR",3,0,0,2019
"BR",2,0,0,2019
"BR",5,0,0,2019
"BR",2,0,0,2019
"BR",25,0,0,2019
"BR",12,0,0,2019
"BR",23,14,0,2019
"BR",11,0,0,2019
"BR",12,0,0,2019
"BR",3,0,0,2019
"BR",2,0,0,2019
"BR",4,0,0,2019
"BR",5,0,0,2019
"BR",5,0,0,2019
"BR",4,0,0,2019
"BR",1,0,0,2019
"BR",2,0,0,2019
"BR",5,0,0,2019
"BR",5,0,0,2019
"BR",8,0,0,2019
"BR",7,0,0,2019
"BR",14,0,0,2019
"BR",4,0,0,2019
"BR",7,0,0,2019
"BR",16,0,0,2019
"BR",9,0,0,2019
"BR",8,0,0,2019
"BR",4,0,0,2019
"BR",4,0,0,2019
"BR",9,0,0,2019
"BR",16,0,0,2019
"BR",12,0,0,2019
"BR",9,0,0,2019
"BR",57,0,0,2019
"BR",78,0,0,2019
"BR",47,0,0,2019
"BR",15,0,0,2019
"BR",13,0,0,2019
"BR",4,0,0,2019
"BR",12,0,0,2019
"BR",9,0,0,2019
"BR",19,0,0,2019
"BR",193,0,0,2019
"BR",32,0,0,2019
"BR",15,0,0,2019
"BR",12,0,0,2019
"BR",11,0,0,2019
"BR",43,0,0,2019
"BR",83,0,0,2019
"BR",24,0,0,2019
"BR",24,0,0,2019
"BR",24,0,0,2019
"BR",14,0,0,2019
"BR",25,0,0,2019
"CF",45,0,1,2019
"CF",45,0,1,2019
"CF",63,0,1,2019
"CF",70,0,1,2019
"CF",32,0,1,2019
"CF",14,1,1,2019
"CF",16,0,1,2019
"CF",29,0,1,2019
"CF",26,0,1,2019
"CF",46,0,1,2019
"CF",26,0,1,2019
"CF",20,0,1,2019
"CF",20,0,1,2019
"CF",49,0,1,2019
"CF",27,0,1,2019
"CF",3,0,1,2019
"CF",27,0,1,2019
"CF",14,0,1,2019
"CF",9,0,1,2019
"CF",31,0,1,2019
"CF",10,0,1,2019
"CF",23,0,1,2019
"CF",47,0,0,2019
"CF",56,0,0,2019
"CF",20,0,0,2019
"CF",1,0,0,2019
"CF",11,0,0,2019
"CF",6,0,0,2019
"CF",15,0,0,2019
"CF",75,0,0,2019
"CF",39,0,0,2019
"CF",19,0,0,2019
"CF",37,0,0,2019
"CF",6,0,0,2019
"CF",19,0,0,2019
"CF",15,0,0,2019
"CF",12,0,0,2019
"CF",6,0,0,2019
"CF",3,0,0,2019
"CF",10,0,0,2019
"CF",19,0,0,2019
"CF",40,0,0,2019
"CF",21,0,0,2019
"CF",27,0,0,2019
"CF",19,0,0,2019
"CF",10,2,0,2019
"CF",32,0,0,2019
"CF",43,0,0,2019
"CF",19,0,0,2019
"CF",6,0,0,2019
"CF",37,0,0,2019
"CF",4,0,0,2019
"CF",5,1,0,2019
"CF",6,0,0,2019
"CF",55,1,0,2019
"CF",9,1,0,2019
"CF",24,0,0,2019
"CF",15,0,0,2019
"CF",15,0,0,2019
"CF",12,1,0,2019
"CF",8,0,0,2019
"CF",14,0,0,2019
"CF",39,0,0,2019
"CF",11,0,0,2019
"CF",17,0,0,2019
"CF",17,0,0,2019
"CF",17,0,0,2019
"CF",2,4,0,2019
"CF",12,0,0,2019
"CF",19,0,0,2019
"CF",10,0,0,2019
"CF",15,0,0,2019
"CF",32,0,0,2019
"CF",52,0,0,2019
"CF",68,0,0,2019
"CF",54,0,0,2019
"CF",19,1,0,2019
"CF",33,0,0,2019
"CF",2,0,0,2019
"CF",14,0,0,2019
"CF",19,3,0,2019
"CF",21,0,0,2019
"CF",3,1,0,2019
"CF",20,0,0,2019
"CF",30,0,0,2019
"CF",37,0,0,2019
"CF",72,0,0,2019
"CF",9,0,0,2019
"CF",7,0,0,2019
"CF",23,0,0,2019
"CF",65,0,0,2019
"CF",37,0,0,2019
"CF",8,1,0,2019
"CF",5,0,0,2019
"CF",23,0,0,2019
"CF",18,1,0,2019
"CF",16,0,0,2019
"CF",7,0,0,2019
"CF",13,0,0,2019
"CF",23,1,0,2019
"CF",27,0,0,2019
"CF",7,1,0,2019
"CF",22,1,0,2019
"CF",21,0,0,2019
"CF",24,0,0,2019
"CF",13,0,0,2019
"CF",7,0,0,2019
"CF",3,0,0,2019
"CF",7,0,0,2019
"CF",5,0,0,2019
"CF",6,0,0,2019
"CF",3,0,0,2019
"CF",19,0,0,2019
"CF",8,0,0,2019
"CF",20,0,0,2019
"CF",26,0,0,2019
"CF",35,0,0,2019
"CF",6,0,0,2019
"CF",5,0,0,2019
"CF",7,0,0,2019
"CF",8,0,0,2019
"CF",8,0,0,2019
"CF",5,0,0,2019
"CF",10,0,0,2019
"CF",15,0,0,2019
"CF",7,0,0,2019
"CF",7,0,0,2019
"CF",9,0,0,2019
"CF",6,0,0,2019
"CF",5,0,0,2019
"CF",8,0,0,2019
"CF",3,0,0,2019
"CF",25,0,0,2019
"CF",4,0,0,2019
"CF",11,0,0,2019
"CF",12,0,0,2019
"CF",6,0,0,2019
"CF",19,0,0,2019
"CF",7,0,0,2019
"CF",16,0,0,2019
"CF",10,0,0,2019
"CF",4,0,0,2019
"CF",25,0,0,2019
"CF",3,0,0,2019
"CF",10,0,0,2019
"CF",5,0,0,2019
"CF",11,0,0,2019
"CF",4,0,0,2019
"CF",11,0,0,2019
"CF",15,0,0,2019
"CF",3,0,0,2019
"CF",5,0,0,2019
"CP3",3,0,1,2019
"CP3",23,0,1,2019
"CP3",15,0,0,2019
"CP3",42,0,0,2019
"CP3",30,0,0,2019
"CP3",70,1,0,2019
"CP3",6,0,0,2019
"CP3",21,1,0,2019
"CP3",25,0,0,2019
"CP3",5,0,0,2019
"CP3",5,2,0,2019
"CP3",13,0,0,2019
"CP3",16,0,0,2019
"CP3",25,1,0,2019
"CP3",20,6,0,2019
"CP3",12,3,0,2019
"CP3",21,0,0,2019
"CP3",52,13,0,2019
"CP3",14,0,0,2019
"CP3",19,0,0,2019
"CP3",47,0,0,2019
"CP3",2,0,0,2019
"CP3",3,0,0,2019
"CP3",5,1,0,2019
"CP3",6,0,0,2019
"CP3",51,0,0,2019
"CP3",20,0,0,2019
"CP3",23,0,0,2019
"CP3",22,0,0,2019
"CP3",57,0,0,2019
"CP3",9,0,0,2019
"CP3",19,0,0,2019
"CP3",19,1,0,2019
"CP3",23,0,0,2019
"CP3",11,2,0,2019
"CP3",15,0,0,2019
"CP3",17,0,0,2019
"CP3",41,2,0,2019
"CP3",15,0,0,2019
"CP3",26,0,0,2019
"CP3",9,0,0,2019
"CP3",8,0,0,2019
"CP3",8,0,0,2019
"CP3",72,0,0,2019
"CP3",13,0,0,2019
"CP3",8,0,0,2019
"CP3",8,0,0,2019
"CP3",30,0,0,2019
"CP3",27,0,0,2019
"CP3",17,6,0,2019
"CP3",25,0,0,2019
"CP3",4,0,0,2019
"CP3",19,4,0,2019
"CP3",14,4,0,2019
"CP3",7,0,0,2019
"CP3",11,0,0,2019
"CP3",14,2,0,2019
"CP3",13,0,0,2019
"CP3",14,0,0,2019
"CP3",7,0,0,2019
"CP3",7,0,0,2019
"CP3",11,1,0,2019
"CP3",12,0,0,2019
"CP3",20,2,0,2019
"CP3",18,1,0,2019
"CP3",20,0,0,2019
"CP3",3,1,0,2019
"CP3",13,0,0,2019
"CP3",45,0,0,2019
"CP3",16,0,0,2019
"CP3",50,0,0,2019
"CP3",26,0,0,2019
"CP3",12,0,0,2019
"CP3",13,0,0,2019
"CP3",16,0,0,2019
"CP3",21,0,0,2019
"CP3",28,0,0,2019
"CP3",35,0,0,2019
"CP3",14,0,0,2019
"CP3",38,0,0,2019
"CP3",13,2,0,2019
"CP3",11,1,0,2019
"CP3",16,0,0,2019
"CP3",18,7,0,2019
"CP3",20,19,0,2019
"CP3",26,0,0,2019
"CP3",43,0,0,2019
"CP3",11,0,0,2019
"CP3",49,0,0,2019
"CP3",48,1,0,2019
"CP3",49,0,0,2019
"CP3",19,3,0,2019
"CP3",14,0,0,2019
"CP3",16,1,0,2019
"CP3",6,2,0,2019
"CP3",17,0,0,2019
"CP3",6,1,0,2019
"CP3",9,3,0,2019
"CP3",13,1,0,2019
"CP3",24,1,0,2019
"CP3",4,1,0,2019
"CP3",18,2,0,2019
"CP3",15,1,0,2019
"CP3",32,0,0,2019
"CP3",20,0,0,2019
"CP3",25,0,0,2019
"CP3",10,1,0,2019
"CP3",5,0,0,2019
"CP3",25,0,0,2019
"CP3",11,0,0,2019
"CP3",10,0,0,2019
"CP3",25,1,0,2019
"CP3",10,0,0,2019
"CP3",6,1,0,2019
"CP3",51,0,0,2019
"CP3",73,1,0,2019
"CP3",21,11,0,2019
"CP3",2,9,0,2019
"CP3",8,0,0,2019
"CP3",12,0,0,2019
"CP3",20,0,0,2019
"CP3",6,6,0,2019
"CP3",5,5,0,2019
"CP3",22,0,0,2019
"CP3",8,1,0,2019
"CP3",7,2,0,2019
"CP3",12,1,0,2019
"CP3",46,2,0,2019
"CP3",17,4,0,2019
"CP3",2,9,0,2019
"CP3",17,1,0,2019
"CP3",12,0,0,2019
"CP3",13,1,0,2019
"CP3",7,3,0,2019
"CP3",14,0,0,2019
"CP3",12,0,0,2019
"CP3",28,0,0,2019
"DEM",7,0,1,2019
"DEM",5,0,1,2019
"DEM",13,0,1,2019
"DEM",5,0,1,2019
"DEM",7,0,1,2019
"DEM",14,0,1,2019
"DEM",7,0,1,2019
"DEM",12,0,1,2019
"DEM",7,0,1,2019
"DEM",5,0,1,2019
"DEM",12,0,1,2019
"DEM",2,0,1,2019
"DEM",1,0,1,2019
"DEM",4,0,1,2019
"DEM",10,0,1,2019
"DEM",1,0,1,2019
"DEM",3,0,1,2019
"DEM",5,0,1,2019
"DEM",6,0,1,2019
"DEM",12,0,1,2019
"DEM",5,0,1,2019
"DEM",7,0,1,2019
"DEM",8,0,1,2019
"DEM",3,0,1,2019
"DEM",3,0,1,2019
"DEM",3,0,1,2019
"DEM",2,0,1,2019
"DEM",3,0,1,2019
"DEM",2,0,1,2019
"DEM",5,0,1,2019
"DEM",5,0,1,2019
"DEM",6,0,1,2019
"DEM",3,0,1,2019
"DEM",5,0,1,2019
"DEM",6,0,1,2019
"DEM",3,0,1,2019
"DEM",2,0,1,2019
"DEM",4,0,1,2019
"DEM",4,0,1,2019
"DEM",6,0,1,2019
"DEM",8,0,1,2019
"DEM",13,0,1,2019
"DEM",18,0,1,2019
"DEM",9,0,1,2019
"DEM",8,0,1,2019
"DEM",6,0,1,2019
"DEM",24,0,1,2019
"DEM",7,0,1,2019
"DEM",12,0,1,2019
"DEM",5,0,1,2019
"DEM",12,0,1,2019
"DEM",5,0,1,2019
"DEM",18,0,1,2019
"DEM",12,0,1,2019
"DEM",3,0,1,2019
"DEM",7,0,1,2019
"DEM",7,0,1,2019
"DEM",14,0,1,2019
"DEM",5,0,1,2019
"DEM",7,0,1,2019
"DEM",13,0,1,2019
"DEM",8,0,1,2019
"DEM",22,0,1,2019
"DEM",8,0,1,2019
"DEM",7,0,1,2019
"DEM",5,0,1,2019
"DEM",8,0,1,2019
"DEM",27,0,1,2019
"DEM",3,0,1,2019
"DEM",5,0,1,2019
"DEM",8,0,1,2019
"DEM",10,0,1,2019
"DEM",14,0,1,2019
"DEM",6,0,1,2019
"DEM",6,0,1,2019
"DEM",6,0,1,2019
"DEM",7,0,1,2019
"DEM",12,0,1,2019
"DEM",8,0,1,2019
"DEM",10,0,1,2019
"DEM",5,0,1,2019
"DEM",6,0,1,2019
"DEM",26,0,1,2019
"DEM",9,0,1,2019
"DEM",9,0,1,2019
"DEM",3,0,1,2019
"DEM",6,0,1,2019
"DEM",14,0,1,2019
"DEM",5,0,1,2019
"DEM",4,0,1,2019
"DEM",12,0,1,2019
"DEM",5,0,1,2019
"DEM",6,0,1,2019
"DEM",6,0,1,2019
"DEM",6,0,1,2019
"DEM",4,0,1,2019
"DEM",7,0,1,2019
"DEM",2,0,1,2019
"DEM",40,2,1,2019
"DEM",10,0,1,2019
"DEM",11,0,1,2019
"DEM",14,0,1,2019
"DEM",7,0,1,2019
"DEM",10,0,1,2019
"DEM",21,0,1,2019
"DEM",6,0,1,2019
"DEM",3,0,1,2019
"DEM",6,0,1,2019
"DEM",6,0,1,2019
"DEM",5,2,1,2019
"DEM",21,0,1,2019
"DEM",9,0,1,2019
"DEM",7,0,1,2019
"DEM",12,0,1,2019
"DEM",6,0,1,2019
"DEM",2,0,1,2019
"DEM",4,0,1,2019
"DEM",6,0,1,2019
"DEM",6,0,1,2019
"DEM",4,0,1,2019
"DEM",1,0,1,2019
"DEM",5,0,1,2019
"DEM",10,0,1,2019
"DEM",10,0,1,2019
"DEM",9,0,1,2019
"DEM",7,0,1,2019
"DEM",4,0,1,2019
"DEM",2,0,1,2019
"DEM",8,1,1,2019
"DEM",16,1,1,2019
"DEM",4,0,1,2019
"DEM",78,0,1,2019
"DEM",11,0,1,2019
"DEM",14,0,1,2019
"DEM",5,0,1,2019
"DEM",2,0,1,2019
"DEM",43,0,1,2019
"DEM",22,0,1,2019
"DEM",23,0,1,2019
"DEM",10,0,1,2019
"DEM",3,0,1,2019
"DEM",12,0,1,2019
"DEM",23,0,1,2019
"DEM",5,0,1,2019
"DEM",9,0,1,2019
"DEM",4,0,1,2019
"DEM",1,0,1,2019
"DEM",12,0,1,2019
"DEM",13,0,1,2019
"DEM",5,0,1,2019
"DEM",2,0,1,2019
"DEM",6,0,1,2019
"DEM",6,0,1,2019
"DEM",2,0,1,2019
"DEM",9,0,1,2019
"DEM",5,0,1,2019
"DEM",10,0,1,2019
"DEM",14,0,1,2019
"DEM",22,0,1,2019
"DEM",5,0,1,2019
"DEM",14,0,1,2019
"DEM",29,0,1,2019
"DEM",32,1,1,2019
"DEM",5,0,1,2019
"DEM",12,0,1,2019
"DEM",8,0,1,2019
"DEM",32,0,1,2019
"DEM",12,0,1,2019
"DEM",13,0,1,2019
"DEM",2,0,1,2019
"DEM",4,0,1,2019
"DEM",5,0,1,2019
"DEM",7,0,1,2019
"DEM",24,0,1,2019
"DEM",5,0,1,2019
"DEM",8,0,1,2019
"DEM",10,0,1,2019
"DEM",13,0,1,2019
"DEM",10,0,1,2019
"DEM",6,0,1,2019
"DEM",5,0,1,2019
"DEM",8,1,1,2019
"DEM",2,0,1,2019
"DEM",5,0,1,2019
"DEM",6,0,1,2019
"DEM",9,0,1,2019
"DEM",14,0,0,2019
"DEM",3,0,0,2019
"DEM",5,0,0,2019
"DEM",5,0,0,2019
"DEM",14,0,0,2019
"DEM",4,0,0,2019
"DEM",8,0,0,2019
"DEM",11,0,0,2019
"DEM",6,0,0,2019
"DEM",4,0,0,2019
"DEM",3,0,0,2019
"DEM",3,0,0,2019
"DEM",7,0,0,2019
"DEM",5,0,0,2019
"DEM",5,0,0,2019
"DEM",11,0,0,2019
"DEM",11,0,0,2019
"DEM",3,0,0,2019
"DEM",5,0,0,2019
"DEM",8,0,0,2019
"DEM",3,0,0,2019
"DEM",4,0,0,2019
"DEM",5,0,0,2019
"DEM",4,0,0,2019
"DEM",9,0,0,2019
"DEM",2,0,0,2019
"DEM",4,0,0,2019
"DEM",24,0,0,2019
"DEM",2,1,0,2019
"DEM",7,0,0,2019
"DEM",1,0,0,2019
"DEM",7,0,0,2019
"DEM",12,0,0,2019
"DEM",6,4,0,2019
"DEM",6,0,0,2019
"DEM",5,0,0,2019
"DEM",16,0,0,2019
"DEM",4,0,0,2019
"DEM",6,1,0,2019
"DEM",9,0,0,2019
"DEM",9,0,0,2019
"DEM",8,0,0,2019
"DEM",15,0,0,2019
"DEM",9,0,0,2019
"DEM",1,0,0,2019
"DEM",7,1,0,2019
"DEM",14,0,0,2019
"DEM",2,0,0,2019
"DEM",5,0,0,2019
"DEM",3,0,0,2019
"DEM",6,0,0,2019
"DEM",14,0,0,2019
"DEM",15,0,0,2019
"DEM",10,0,0,2019
"DEM",4,1,0,2019
"DEM",13,0,0,2019
"DEM",9,0,0,2019
"DEM",10,2,0,2019
"DEM",2,0,0,2019
"DEM",14,0,0,2019
"DEM",12,0,0,2019
"DEM",30,0,0,2019
"DEM",9,0,0,2019
"DEM",18,0,0,2019
"DEM",4,0,0,2019
"DEM",14,0,0,2019
"DEM",8,0,0,2019
"DEM",4,0,0,2019
"DEM",1,0,0,2019
"DEM",6,0,0,2019
"DEM",12,0,0,2019
