"site","transect","position","plantNumber","countFruitsPerPlant","year"
"DEM","III",2,"plant_20",2,2010
"DEM","III",2,"plant_21",4,2010
"DEM","III",2,"plant_22",3,2010
"DEM","III",2,"plant_23",2,2010
"DEM","III",2,"plant_24",2,2010
"DEM","III",2,"plant_25",5,2010
"DEM","III",2,"plant_26",2,2010
"DEM","III",2,"plant_27",2,2010
"DEM","III",2,"plant_28",7,2010
"DEM","III",2,"plant_29",5,2010
"DEM","III",2,"plant_30",9,2010
"DEM","III",3,"plant_1",6,2010
"DEM","III",3,"plant_2",5,2010
"DEM","III",3,"plant_3",3,2010
"DEM","III",3,"plant_4",5,2010
"DEM","III",3,"plant_5",2,2010
"DEM","III",3,"plant_6",2,2010
"DEM","III",3,"plant_7",4,2010
"DEM","III",3,"plant_8",1,2010
"DEM","III",3,"plant_9",1,2010
"DEM","III",3,"plant_10",2,2010
"DEM","III",3,"plant_11",4,2010
"DEM","III",3,"plant_12",1,2010
"DEM","III",3,"plant_13",2,2010
"DEM","III",3,"plant_14",4,2010
"DEM","III",3,"plant_15",2,2010
"DEM","III",3,"plant_16",4,2010
"DEM","III",3,"plant_17",3,2010
"DEM","III",3,"plant_18",2,2010
"DEM","III",3,"plant_19",4,2010
"DEM","III",3,"plant_20",2,2010
"DEM","III",3,"plant_21",1,2010
"DEM","III",3,"plant_22",5,2010
"DEM","III",3,"plant_23",6,2010
"DEM","III",3,"plant_24",1,2010
"DEM","III",3,"plant_25",2,2010
"DEM","III",3,"plant_26",3,2010
"DEM","III",3,"plant_27",3,2010
"DEM","III",3,"plant_28",2,2010
"DEM","III",3,"plant_29",4,2010
"DEM","III",3,"plant_30",1,2010
"DEM","III",3,"plant_31",2,2010
"DEM","III",3,"plant_32",2,2010
"DEM","III",3,"plant_33",2,2010
"DEM","III",3,"plant_34",2,2010
"DEM","III",3,"plant_35",4,2010
"DEM","III",3,"plant_36",3,2010
"DEM","III",3,"plant_37",3,2010
"DEM","III",3,"plant_38",7,2010
"DEM","III",3,"plant_39",10,2010
"DEM","III",4,"plant_1",20,2010
"DEM","III",4,"plant_2",9,2010
"DEM","III",4,"plant_3",20,2010
"DEM","III",4,"plant_4",5,2010
"DEM","III",4,"plant_5",5,2010
"DEM","III",4,"plant_6",29,2010
"DEM","III",4,"plant_7",5,2010
"DEM","III",4,"plant_8",7,2010
"DEM","III",4,"plant_9",2,2010
"DEM","III",5,"plant_1",2,2010
"DEM","III",5,"plant_2",3,2010
"DEM","III",5,"plant_3",1,2010
"DEM","III",5,"plant_4",1,2010
"DEM","III",5,"plant_5",2,2010
"DEM","III",5,"plant_6",1,2010
"DEM","III",5,"plant_7",3,2010
"DEM","III",5,"plant_8",1,2010
"DEM","III",5,"plant_9",11,2010
"DEM","III",5,"plant_10",5,2010
"DEM","III",5,"plant_11",5,2010
"DEM","III",5,"plant_12",3,2010
"DEM","III",5,"plant_13",10,2010
"DEM","III",5,"plant_14",2,2010
"DEM","III",5,"plant_15",2,2010
"DEM","III",5,"plant_16",2,2010
"DEM","III",5,"plant_17",2,2010
"DEM","III",5,"plant_18",3,2010
"DEM","III",5,"plant_19",2,2010
"DEM","III",5,"plant_20",3,2010
"DEM","III",5,"plant_21",20,2010
"DEM","III",5,"plant_22",9,2010
"DEM","III",5,"plant_23",7,2010
"DEM","III",5,"plant_24",11,2010
"DEM","III",5,"plant_25",6,2010
"DEM","III",5,"plant_26",4,2010
"DEM","III",5,"plant_27",3,2010
"DEM","III",5,"plant_28",8,2010
"DEM","III",5,"plant_29",4,2010
"DEM","III",5,"plant_30",5,2010
"DEM","III",8,"plant_1",13,2010
"DEM","IV",2,"plant_1",2,2010
"DEM","IV",2,"plant_2",3,2010
"DEM","IV",2,"plant_3",1,2010
"DEM","IV",2,"plant_4",1,2010
"DEM","IV",2,"plant_5",1,2010
"DEM","IV",2,"plant_6",2,2010
"DEM","IV",2,"plant_7",2,2010
"DEM","IV",2,"plant_8",1,2010
"DEM","IV",2,"plant_9",1,2010
"DEM","IV",2,"plant_10",1,2010
"DEM","IV",2,"plant_11",1,2010
"DEM","IV",2,"plant_12",1,2010
"DEM","IV",3,"plant_1",6,2010
"DEM","IV",3,"plant_2",4,2010
"DEM","IV",3,"plant_3",2,2010
"DEM","IV",3,"plant_4",2,2010
"DEM","IV",3,"plant_5",1,2010
"DEM","IV",5,"plant_1",2,2010
"DEM","IV",5,"plant_2",4,2010
"DEM","IV",5,"plant_3",1,2010
"DLW","I",2,"plant_1",11,2010
"DLW","I",2,"plant_2",4,2010
"DLW","I",2,"plant_3",3,2010
"DLW","I",2,"plant_4",3,2010
"DLW","I",2,"plant_5",3,2010
"DLW","I",6,"plant_1",12,2010
"DLW","I",6,"plant_2",6,2010
"DLW","I",6,"plant_3",5,2010
"DLW","I",6,"plant_4",4,2010
"DLW","II",1,"plant_1",2,2010
"DLW","II",2,"plant_1",6,2010
"DLW","III",2,"plant_1",1,2010
"DLW","III",2,"plant_2",8,2010
"DLW","III",2,"plant_3",3,2010
"DLW","III",2,"plant_4",2,2010
"DLW","III",3,"plant_1",5,2010
"DLW","III",3,"plant_2",1,2010
"DLW","III",4,"plant_1",1,2010
"DLW","III",4,"plant_2",4,2010
"DLW","III",4,"plant_3",10,2010
"DLW","III",4,"plant_4",3,2010
"DLW","III",4,"plant_5",1,2010
"DLW","III",5,"plant_1",2,2010
"DLW","III",5,"plant_2",1,2010
"DLW","III",5,"plant_3",1,2010
"DLW","III",6,"plant_1",1,2010
"DLW","IV",3,"plant_1",9,2010
"DLW","IV",4,"plant_1",2,2010
"DLW","IV",5,"plant_1",6,2010
"DLW","V",3,"plant_1",8,2010
"DLW","V",3,"plant_2",6,2010
"DLW","V",3,"plant_3",3,2010
"DLW","V",3,"plant_4",1,2010
"DLW","V",3,"plant_5",2,2010
"DLW","V",3,"plant_6",3,2010
"DLW","V",3,"plant_7",1,2010
"DLW","V",4,"plant_1",2,2010
"DLW","V",4,"plant_2",2,2010
"DLW","V",5,"plant_1",12,2010
"DLW","V",5,"plant_2",15,2010
"EC","I",1,"plant_1",3,2010
"EC","I",1,"plant_2",3,2010
"EC","I",1,"plant_3",3,2010
"EC","I",1,"plant_4",3,2010
"EC","I",1,"plant_5",5,2010
"EC","I",1,"plant_6",15,2010
"EC","I",1,"plant_7",28,2010
"EC","I",1,"plant_8",8,2010
"EC","I",2,"plant_1",5,2010
"EC","I",2,"plant_2",2,2010
"EC","I",2,"plant_3",6,2010
"EC","I",2,"plant_4",3,2010
"EC","I",2,"plant_5",3,2010
"EC","I",2,"plant_6",3,2010
"EC","I",2,"plant_7",2,2010
"EC","I",2,"plant_8",3,2010
"EC","I",2,"plant_9",3,2010
"EC","I",2,"plant_10",2,2010
"EC","I",3,"plant_1",4,2010
"EC","I",3,"plant_2",4,2010
"EC","I",3,"plant_3",3,2010
"EC","I",3,"plant_4",4,2010
"EC","I",3,"plant_5",3,2010
"EC","I",3,"plant_6",4,2010
"EC","I",3,"plant_7",6,2010
"EC","I",4,"plant_1",2,2010
"EC","I",4,"plant_2",4,2010
"EC","I",4,"plant_3",2,2010
"EC","I",4,"plant_4",5,2010
"EC","I",4,"plant_5",2,2010
"EC","I",6,"plant_1",1,2010
"EC","I",7,"plant_1",3,2010
"EC","I",7,"plant_2",2,2010
"EC","I",7,"plant_3",4,2010
"EC","I",7,"plant_4",9,2010
"EC","I",7,"plant_5",4,2010
"EC","I",7,"plant_6",2,2010
"EC","I",7,"plant_7",2,2010
"EC","I",7,"plant_8",1,2010
"EC","I",7,"plant_9",1,2010
"EC","I",7,"plant_10",2,2010
"EC","I",7,"plant_11",2,2010
"EC","I",7,"plant_12",1,2010
"EC","I",7,"plant_13",1,2010
"EC","I",7,"plant_14",3,2010
"EC","I",7,"plant_15",10,2010
"EC","I",7,"plant_16",3,2010
"EC","I",7,"plant_17",3,2010
"EC","I",7,"plant_18",3,2010
"EC","I",7,"plant_19",1,2010
"EC","I",7,"plant_20",1,2010
"EC","I",7,"plant_21",1,2010
"EC","I",7,"plant_22",1,2010
"EC","I",7,"plant_23",1,2010
"EC","I",7,"plant_24",1,2010
"EC","I",7,"plant_25",1,2010
"EC","I",7,"plant_26",1,2010
"EC","II",1,"plant_1",17,2010
"EC","II",1,"plant_2",3,2010
"EC","II",1,"plant_3",4,2010
"EC","II",1,"plant_4",14,2010
"EC","II",1,"plant_5",8,2010
"EC","II",1,"plant_6",4,2010
"EC","II",1,"plant_7",3,2010
"EC","II",1,"plant_8",5,2010
"EC","II",1,"plant_9",2,2010
"EC","II",1,"plant_10",14,2010
"EC","II",1,"plant_11",3,2010
"EC","II",1,"plant_12",3,2010
"EC","II",1,"plant_13",5,2010
"EC","II",1,"plant_14",6,2010
"EC","II",1,"plant_15",6,2010
"EC","II",1,"plant_16",10,2010
"EC","II",1,"plant_17",4,2010
"EC","II",1,"plant_18",2,2010
"EC","II",1,"plant_19",2,2010
"EC","II",1,"plant_20",6,2010
"EC","II",1,"plant_21",4,2010
"EC","II",1,"plant_22",6,2010
"EC","II",1,"plant_23",5,2010
"EC","II",2,"plant_1",11,2010
"EC","II",2,"plant_2",2,2010
"EC","II",2,"plant_3",2,2010
"EC","II",2,"plant_4",8,2010
"EC","II",3,"plant_1",2,2010
"EC","II",3,"plant_2",4,2010
"EC","II",3,"plant_3",5,2010
"EC","II",3,"plant_4",7,2010
"EC","II",3,"plant_5",13,2010
"EC","II",4,"plant_1",1,2010
"EC","II",5,"plant_1",6,2010
"EC","II",5,"plant_2",8,2010
"EC","II",5,"plant_3",3,2010
"EC","II",5,"plant_4",3,2010
"EC","II",6,"plant_1",1,2010
"EC","II",6,"plant_2",2,2010
"EC","II",6,"plant_3",3,2010
"EC","II",6,"plant_4",1,2010
"EC","II",7,"plant_1",4,2010
"EC","II",7,"plant_2",3,2010
"EC","II",7,"plant_3",4,2010
"EC","II",7,"plant_4",4,2010
"EC","II",7,"plant_5",5,2010
"EC","II",7,"plant_6",3,2010
"EC","II",7,"plant_7",1,2010
"EC","II",7,"plant_8",3,2010
"EC","II",7,"plant_9",2,2010
"EC","II",7,"plant_10",2,2010
"EC","II",7,"plant_11",2,2010
"EC","II",7,"plant_12",4,2010
"EC","II",7,"plant_13",1,2010
"EC","II",7,"plant_14",1,2010
"EC","II",7,"plant_15",3,2010
"EC","II",8,"plant_1",3,2010
"EC","II",8,"plant_2",2,2010
"EC","II",8,"plant_3",1,2010
"EC","II",8,"plant_4",1,2010
"EC","II",8,"plant_5",2,2010
"EC","II",8,"plant_6",15,2010
"EC","II",8,"plant_7",3,2010
"EC","II",8,"plant_8",5,2010
"EC","II",8,"plant_9",3,2010
"EC","II",8,"plant_10",6,2010
"EC","II",8,"plant_11",1,2010
"EC","II",8,"plant_12",2,2010
"EC","II",8,"plant_13",2,2010
"EC","II",8,"plant_14",1,2010
"EC","II",8,"plant_15",4,2010
"EC","II",8,"plant_16",3,2010
"EC","II",8,"plant_17",2,2010
"EC","II",8,"plant_18",1,2010
"EC","II",8,"plant_19",1,2010
"EC","II",8,"plant_20",1,2010
"EC","II",8,"plant_21",12,2010
"EC","II",8,"plant_22",2,2010
"EC","II",8,"plant_23",3,2010
"EC","III",1,"plant_1",4,2010
"EC","III",1,"plant_2",4,2010
"EC","III",1,"plant_3",3,2010
"EC","III",1,"plant_4",17,2010
"EC","III",1,"plant_5",8,2010
"EC","III",1,"plant_6",2,2010
"EC","III",1,"plant_7",11,2010
"EC","III",1,"plant_8",4,2010
"EC","III",1,"plant_9",5,2010
"EC","III",1,"plant_10",5,2010
"EC","III",3,"plant_1",2,2010
"EC","III",3,"plant_2",1,2010
"EC","III",3,"plant_3",4,2010
"EC","III",3,"plant_4",1,2010
"EC","III",3,"plant_5",4,2010
"EC","III",3,"plant_6",4,2010
"EC","III",3,"plant_7",4,2010
"EC","III",3,"plant_8",5,2010
"EC","III",3,"plant_9",5,2010
"EC","III",3,"plant_10",7,2010
"EC","III",3,"plant_11",2,2010
"EC","III",3,"plant_12",4,2010
"EC","III",3,"plant_13",2,2010
"EC","III",3,"plant_14",5,2010
"EC","III",3,"plant_15",3,2010
"EC","III",3,"plant_16",1,2010
"EC","III",3,"plant_17",9,2010
"EC","III",3,"plant_18",5,2010
"EC","III",3,"plant_19",5,2010
"EC","III",3,"plant_20",2,2010
"EC","III",3,"plant_21",1,2010
"EC","III",3,"plant_22",1,2010
"EC","III",3,"plant_23",4,2010
"EC","III",3,"plant_24",2,2010
"EC","III",3,"plant_25",2,2010
"EC","III",4,"plant_1",4,2010
"EC","III",4,"plant_2",5,2010
"EC","III",4,"plant_3",5,2010
"EC","III",4,"plant_4",8,2010
"EC","III",4,"plant_5",10,2010
"EC","III",4,"plant_6",3,2010
"EC","III",4,"plant_7",6,2010
"EC","III",4,"plant_8",1,2010
"EC","III",4,"plant_9",3,2010
"EC","III",4,"plant_10",2,2010
"EC","III",4,"plant_11",3,2010
"EC","III",4,"plant_12",6,2010
"EC","III",4,"plant_13",4,2010
"EC","III",4,"plant_14",3,2010
"EC","III",4,"plant_15",3,2010
"EC","III",4,"plant_16",6,2010
"EC","III",4,"plant_17",4,2010
"EC","III",4,"plant_18",6,2010
"EC","III",5,"plant_1",6,2010
"EC","III",5,"plant_2",6,2010
"EC","III",5,"plant_3",3,2010
"EC","III",5,"plant_4",2,2010
"EC","III",5,"plant_5",6,2010
"EC","III",5,"plant_6",5,2010
"EC","III",5,"plant_7",17,2010
"EC","III",5,"plant_8",7,2010
"EC","III",5,"plant_9",5,2010
"EC","III",5,"plant_10",4,2010
"EC","III",5,"plant_11",3,2010
"EC","III",5,"plant_12",2,2010
"EC","III",5,"plant_13",2,2010
"EC","III",6,"plant_1",3,2010
"EC","III",6,"plant_2",3,2010
"EC","III",6,"plant_3",3,2010
"EC","III",6,"plant_4",4,2010
"EC","III",6,"plant_5",8,2010
"EC","III",6,"plant_6",2,2010
"EC","III",6,"plant_7",7,2010
"EC","III",6,"plant_8",1,2010
"EC","III",6,"plant_9",2,2010
"EC","III",6,"plant_10",5,2010
"EC","III",6,"plant_11",14,2010
"EC","III",6,"plant_12",3,2010
"EC","III",6,"plant_13",3,2010
"EC","III",6,"plant_14",10,2010
"EC","III",7,"plant_1",4,2010
"EC","III",7,"plant_2",2,2010
"EC","III",7,"plant_3",2,2010
"EC","III",7,"plant_4",3,2010
"EC","III",7,"plant_5",1,2010
"EC","III",7,"plant_6",2,2010
"EC","III",7,"plant_7",4,2010
"EC","III",7,"plant_8",1,2010
"EC","III",7,"plant_9",1,2010
"EC","III",7,"plant_10",2,2010
"EC","III",7,"plant_11",1,2010
"EC","III",7,"plant_12",6,2010
"EC","III",7,"plant_13",4,2010
"EC","III",7,"plant_14",2,2010
"EC","III",7,"plant_15",1,2010
"EC","III",7,"plant_16",1,2010
"EC","III",7,"plant_17",1,2010
"EC","III",7,"plant_18",2,2010
"EC","III",7,"plant_19",2,2010
"EC","III",7,"plant_20",3,2010
"EC","III",7,"plant_21",6,2010
"EC","III",7,"plant_22",2,2010
"EC","III",7,"plant_23",3,2010
"EC","IV",1,"plant_1",6,2010
"EC","IV",1,"plant_2",4,2010
"EC","IV",1,"plant_3",1,2010
"EC","IV",1,"plant_4",1,2010
"EC","IV",1,"plant_5",1,2010
"EC","IV",1,"plant_6",2,2010
"EC","IV",1,"plant_7",2,2010
"EC","IV",1,"plant_8",4,2010
"EC","IV",1,"plant_9",2,2010
"EC","IV",1,"plant_10",2,2010
"EC","IV",1,"plant_11",4,2010
"EC","IV",1,"plant_12",2,2010
"EC","IV",1,"plant_13",2,2010
"EC","IV",1,"plant_14",1,2010
"EC","IV",1,"plant_15",1,2010
"EC","IV",2,"plant_1",1,2010
"EC","IV",2,"plant_2",1,2010
"EC","IV",2,"plant_3",2,2010
"EC","IV",2,"plant_4",2,2010
"EC","IV",2,"plant_5",4,2010
"EC","IV",2,"plant_6",3,2010
"EC","IV",2,"plant_7",2,2010
"EC","IV",2,"plant_8",1,2010
"EC","IV",2,"plant_9",1,2010
"EC","IV",2,"plant_10",2,2010
"EC","IV",2,"plant_11",4,2010
"EC","IV",2,"plant_12",2,2010
"EC","IV",2,"plant_13",2,2010
"EC","IV",3,"plant_1",8,2010
"EC","IV",3,"plant_2",5,2010
"EC","IV",3,"plant_3",3,2010
"EC","IV",3,"plant_4",1,2010
"EC","IV",3,"plant_5",3,2010
"EC","IV",3,"plant_6",1,2010
"EC","IV",3,"plant_7",4,2010
"EC","IV",3,"plant_8",3,2010
"EC","IV",3,"plant_9",1,2010
"EC","IV",3,"plant_10",1,2010
"EC","IV",3,"plant_11",1,2010
"EC","IV",4,"plant_1",2,2010
"EC","IV",4,"plant_2",1,2010
"EC","IV",4,"plant_3",1,2010
"EC","IV",4,"plant_4",1,2010
"EC","IV",4,"plant_5",2,2010
"EC","IV",4,"plant_6",2,2010
"EC","IV",4,"plant_7",1,2010
"EC","IV",4,"plant_8",1,2010
"EC","IV",5,"plant_1",2,2010
"EC","IV",5,"plant_2",5,2010
"EC","IV",5,"plant_3",5,2010
"EC","IV",5,"plant_4",1,2010
"EC","IV",5,"plant_5",1,2010
"EC","IV",5,"plant_6",2,2010
"EC","IV",5,"plant_7",5,2010
"EC","IV",5,"plant_8",2,2010
"EC","IV",5,"plant_9",1,2010
"EC","IV",5,"plant_10",5,2010
"EC","IV",5,"plant_11",2,2010
"EC","IV",5,"plant_12",1,2010
"EC","IV",5,"plant_13",3,2010
"EC","IV",5,"plant_14",3,2010
"EC","IV",5,"plant_15",2,2010
"EC","IV",6,"plant_1",3,2010
"EC","IV",6,"plant_2",3,2010
"EC","IV",6,"plant_3",8,2010
"EC","IV",6,"plant_4",5,2010
"EC","IV",6,"plant_5",8,2010
"EC","IV",6,"plant_6",4,2010
"EC","IV",6,"plant_7",1,2010
"EC","IV",6,"plant_8",4,2010
"EC","IV",6,"plant_9",2,2010
"EC","IV",6,"plant_10",2,2010
"EC","IV",7,"plant_1",1,2010
"EC","IV",7,"plant_2",1,2010
"EC","IV",7,"plant_3",1,2010
"EC","IV",7,"plant_4",2,2010
"EC","IV",7,"plant_5",3,2010
"EC","IV",7,"plant_6",3,2010
"EC","IV",7,"plant_7",4,2010
"EC","IV",7,"plant_8",1,2010
"EC","IV",7,"plant_9",2,2010
"EC","IV",7,"plant_10",1,2010
"EC","IV",7,"plant_11",2,2010
"EC","IV",7,"plant_12",3,2010
"EC","IV",7,"plant_13",2,2010
"EC","IV",7,"plant_14",2,2010
"EC","IV",7,"plant_15",1,2010
"EC","IV",7,"plant_16",1,2010
"EC","IV",7,"plant_17",1,2010
"EC","IV",8,"plant_1",4,2010
"EC","IV",8,"plant_2",5,2010
"EC","IV",8,"plant_3",2,2010
"EC","IV",8,"plant_4",1,2010
"EC","IV",8,"plant_5",1,2010
"EC","IV",8,"plant_6",1,2010
"EC","IV",8,"plant_7",2,2010
"EC","IV",8,"plant_8",3,2010
"EC","IV",8,"plant_9",5,2010
"EC","IV",8,"plant_10",6,2010
"EC","IV",8,"plant_11",3,2010
"EC","IV",8,"plant_12",2,2010
"EC","IV",8,"plant_13",1,2010
"EC","IV",8,"plant_14",2,2010
"EC","IV",8,"plant_15",4,2010
"FR","I",1,"plant_1",3,2010
"FR","I",3,"plant_1",3,2010
"FR","I",3,"plant_2",10,2010
"FR","I",3,"plant_3",1,2010
"FR","I",3,"plant_4",4,2010
"FR","I",3,"plant_5",2,2010
"FR","I",4,"plant_1",3,2010
"FR","I",4,"plant_2",3,2010
"FR","I",4,"plant_3",4,2010
"FR","I",4,"plant_4",5,2010
"FR","I",4,"plant_5",5,2010
"FR","I",5,"plant_1",6,2010
"FR","I",5,"plant_2",8,2010
"FR","I",5,"plant_3",3,2010
"FR","I",5,"plant_4",11,2010
"FR","I",6,"plant_1",10,2010
"FR","I",6,"plant_2",4,2010
"FR","I",6,"plant_3",4,2010
"FR","I",7,"plant_1",2,2010
"FR","I",7,"plant_2",2,2010
"FR","I",7,"plant_3",2,2010
"FR","I",7,"plant_4",4,2010
"FR","I",7,"plant_5",3,2010
"FR","I",7,"plant_6",3,2010
"FR","I",7,"plant_7",4,2010
"FR","I",7,"plant_8",2,2010
"FR","I",7,"plant_9",2,2010
"FR","I",7,"plant_10",3,2010
"FR","I",7,"plant_11",1,2010
"FR","I",7,"plant_12",3,2010
"FR","I",7,"plant_13",1,2010
"FR","I",7,"plant_14",2,2010
"FR","I",7,"plant_15",4,2010
"FR","I",7,"plant_16",3,2010
"FR","I",7,"plant_17",3,2010
"FR","I",7,"plant_18",1,2010
"FR","I",7,"plant_19",2,2010
"FR","I",7,"plant_20",2,2010
"FR","I",7,"plant_21",4,2010
"FR","II",1,"plant_1",2,2010
"FR","II",1,"plant_2",2,2010
"FR","II",1,"plant_3",2,2010
"FR","II",1,"plant_4",2,2010
"FR","II",1,"plant_5",2,2010
"FR","II",1,"plant_6",1,2010
"FR","II",1,"plant_7",2,2010
"FR","II",1,"plant_8",3,2010
"FR","II",1,"plant_9",5,2010
"FR","II",2,"plant_1",26,2010
"FR","II",2,"plant_2",7,2010
"FR","II",2,"plant_3",8,2010
"FR","II",2,"plant_4",17,2010
"FR","II",2,"plant_5",6,2010
"FR","II",2,"plant_6",2,2010
"FR","II",2,"plant_7",3,2010
"FR","II",2,"plant_8",1,2010
"FR","II",3,"plant_1",5,2010
"FR","II",3,"plant_2",4,2010
"FR","II",3,"plant_3",3,2010
"FR","II",3,"plant_4",3,2010
"FR","II",3,"plant_5",3,2010
"FR","II",3,"plant_6",7,2010
"FR","II",3,"plant_7",4,2010
"FR","II",3,"plant_8",4,2010
"FR","II",3,"plant_9",2,2010
"FR","II",3,"plant_10",2,2010
"FR","II",3,"plant_11",3,2010
"FR","II",4,"plant_1",6,2010
"FR","II",4,"plant_2",8,2010
"FR","II",4,"plant_3",3,2010
"FR","II",4,"plant_4",2,2010
"FR","II",4,"plant_5",5,2010
"FR","II",5,"plant_1",5,2010
"FR","II",5,"plant_2",4,2010
"FR","II",5,"plant_3",5,2010
"FR","II",5,"plant_4",2,2010
"FR","II",5,"plant_5",1,2010
"FR","II",5,"plant_6",3,2010
"FR","II",5,"plant_7",2,2010
"FR","II",5,"plant_8",2,2010
"FR","II",5,"plant_9",3,2010
"FR","II",5,"plant_10",2,2010
"FR","II",5,"plant_11",3,2010
"FR","II",5,"plant_12",2,2010
"FR","II",5,"plant_13",1,2010
"FR","II",5,"plant_14",2,2010
"FR","II",5,"plant_15",6,2010
"FR","II",5,"plant_16",1,2010
"FR","II",5,"plant_17",1,2010
"FR","II",5,"plant_18",1,2010
"FR","II",6,"plant_1",6,2010
"FR","II",6,"plant_2",2,2010
"FR","II",6,"plant_3",4,2010
"FR","II",6,"plant_4",1,2010
"FR","II",6,"plant_5",3,2010
"FR","II",6,"plant_6",2,2010
"FR","II",6,"plant_7",1,2010
"FR","II",6,"plant_8",1,2010
"FR","II",6,"plant_9",3,2010
"FR","II",6,"plant_10",1,2010
"FR","II",6,"plant_11",1,2010
"FR","II",6,"plant_12",2,2010
"FR","II",6,"plant_13",3,2010
"FR","II",6,"plant_14",4,2010
"FR","II",6,"plant_15",2,2010
"FR","II",6,"plant_16",2,2010
"FR","II",6,"plant_17",2,2010
"FR","II",6,"plant_18",11,2010
"FR","II",6,"plant_19",2,2010
"FR","II",7,"plant_1",3,2010
"FR","II",7,"plant_2",6,2010
"FR","II",7,"plant_3",2,2010
"FR","II",7,"plant_4",2,2010
"FR","II",7,"plant_5",1,2010
"FR","II",7,"plant_6",1,2010
"FR","II",7,"plant_7",2,2010
"FR","II",7,"plant_8",2,2010
"FR","II",7,"plant_9",3,2010
"FR","II",7,"plant_10",1,2010
"FR","II",7,"plant_11",2,2010
"FR","II",7,"plant_12",1,2010
"FR","II",7,"plant_13",4,2010
"FR","II",7,"plant_14",11,2010
"FR","II",7,"plant_15",5,2010
"FR","II",7,"plant_16",2,2010
"FR","II",7,"plant_17",4,2010
"FR","II",7,"plant_18",3,2010
"FR","II",7,"plant_19",1,2010
"FR","II",7,"plant_20",4,2010
"FR","II",8,"plant_1",2,2010
"FR","II",8,"plant_2",4,2010
"FR","III",1,"plant_1",1,2010
"FR","III",1,"plant_2",1,2010
"FR","III",1,"plant_3",1,2010
"FR","III",1,"plant_4",1,2010
"FR","III",1,"plant_5",1,2010
"FR","III",1,"plant_6",2,2010
"FR","III",1,"plant_7",1,2010
"FR","III",1,"plant_8",1,2010
"FR","III",1,"plant_9",3,2010
"FR","III",1,"plant_10",2,2010
"FR","III",1,"plant_11",2,2010
"FR","III",1,"plant_12",1,2010
"FR","III",1,"plant_13",2,2010
"FR","III",1,"plant_14",2,2010
"FR","III",1,"plant_15",1,2010
"FR","III",1,"plant_16",3,2010
"FR","III",1,"plant_17",2,2010
"FR","III",1,"plant_18",1,2010
"FR","III",1,"plant_19",2,2010
"FR","III",1,"plant_20",2,2010
"FR","III",1,"plant_21",1,2010
"FR","III",1,"plant_22",2,2010
"FR","III",2,"plant_1",14,2010
"FR","III",2,"plant_2",2,2010
"FR","III",2,"plant_3",4,2010
"FR","III",2,"plant_4",2,2010
"FR","III",2,"plant_5",14,2010
"FR","III",2,"plant_6",12,2010
"FR","III",2,"plant_7",4,2010
"FR","III",2,"plant_8",2,2010
"FR","III",2,"plant_9",2,2010
"FR","III",2,"plant_10",7,2010
"FR","III",2,"plant_11",10,2010
"FR","III",2,"plant_12",4,2010
"FR","III",2,"plant_13",1,2010
"FR","III",2,"plant_14",6,2010
"FR","III",2,"plant_15",1,2010
"FR","III",2,"plant_16",9,2010
"FR","III",2,"plant_17",16,2010
"FR","III",3,"plant_1",4,2010
"FR","III",3,"plant_2",5,2010
"FR","III",3,"plant_3",3,2010
"FR","III",3,"plant_4",4,2010
"FR","III",3,"plant_5",4,2010
"FR","III",3,"plant_6",16,2010
"FR","III",3,"plant_7",13,2010
"FR","III",3,"plant_8",7,2010
"FR","III",3,"plant_9",14,2010
"FR","III",4,"plant_1",2,2010
"FR","III",4,"plant_2",10,2010
"FR","III",4,"plant_3",1,2010
"FR","III",4,"plant_4",1,2010
"FR","III",4,"plant_5",2,2010
"FR","III",4,"plant_6",4,2010
"FR","III",4,"plant_7",8,2010
"FR","III",4,"plant_8",17,2010
"FR","III",4,"plant_9",3,2010
"FR","III",5,"plant_1",13,2010
"FR","III",5,"plant_2",6,2010
"FR","III",5,"plant_3",6,2010
"FR","III",5,"plant_4",3,2010
"FR","III",5,"plant_5",6,2010
"FR","III",5,"plant_6",6,2010
"FR","III",5,"plant_7",5,2010
"FR","III",5,"plant_8",3,2010
"FR","III",5,"plant_9",1,2010
"FR","III",5,"plant_10",5,2010
"FR","III",5,"plant_11",3,2010
"FR","III",5,"plant_12",1,2010
"FR","III",5,"plant_13",3,2010
"FR","III",5,"plant_14",5,2010
"FR","III",5,"plant_15",6,2010
"FR","III",5,"plant_16",4,2010
"FR","III",5,"plant_17",3,2010
"FR","III",6,"plant_1",4,2010
"FR","III",6,"plant_2",5,2010
"FR","III",6,"plant_3",2,2010
"FR","III",6,"plant_4",7,2010
"FR","III",6,"plant_5",16,2010
"FR","III",6,"plant_6",10,2010
"FR","III",6,"plant_7",7,2010
"FR","III",6,"plant_8",2,2010
"FR","III",6,"plant_9",4,2010
"FR","III",6,"plant_10",9,2010
"FR","III",6,"plant_11",8,2010
"FR","III",6,"plant_12",14,2010
"FR","III",6,"plant_13",17,2010
"FR","III",7,"plant_1",1,2010
"FR","III",7,"plant_2",1,2010
"FR","III",7,"plant_3",2,2010
"FR","III",7,"plant_4",1,2010
"FR","III",7,"plant_5",2,2010
"FR","III",7,"plant_6",1,2010
"FR","III",7,"plant_7",2,2010
"FR","III",7,"plant_8",5,2010
"FR","III",7,"plant_9",1,2010
