"site","transect","position","year","seedlingNumber","fruitplNumber"
"LCW","II",4,2013,0,0
"LCW","II",4,2014,0,0
"LCW","II",4,2015,0,0
"LCW","II",4,2016,0,0
"LCW","II",4,2017,0,0
"LCW","II",4,2018,0,0
"LCW","II",4,2019,5,0
"LCW","II",4,2020,2,0
"LCW","II",4,2021,0,0
"LCW","II",5,2006,2,0
"LCW","II",5,2007,8,7
"LCW","II",5,2008,62,27
"LCW","II",5,2009,83,0
"LCW","II",5,2010,8,0
"LCW","II",5,2011,0,0
"LCW","II",5,2012,0,0
"LCW","II",5,2013,1,0
"LCW","II",5,2014,0,0
"LCW","II",5,2015,0,0
"LCW","II",5,2016,0,0
"LCW","II",5,2017,0,0
"LCW","II",5,2018,1,0
"LCW","II",5,2019,37,3
"LCW","II",5,2020,5,0
"LCW","II",5,2021,5,0
"LCW","II",6,2006,NA,1
"LCW","II",6,2007,2,3
"LCW","II",6,2008,104,11
"LCW","II",6,2009,28,1
"LCW","II",6,2010,3,0
"LCW","II",6,2011,0,1
"LCW","II",6,2012,0,0
"LCW","II",6,2013,0,0
"LCW","II",6,2014,0,0
"LCW","II",6,2015,0,0
"LCW","II",6,2016,0,0
"LCW","II",6,2017,0,0
"LCW","II",6,2018,1,0
"LCW","II",6,2019,5,0
"LCW","II",6,2020,1,1
"LCW","II",6,2021,1,0
"LCW","II",7,2006,NA,0
"LCW","II",7,2007,9,8
"LCW","II",7,2008,38,3
"LCW","II",7,2009,9,1
"LCW","II",7,2010,0,0
"LCW","II",7,2011,0,0
"LCW","II",7,2012,0,0
"LCW","II",7,2013,0,0
"LCW","II",7,2014,0,0
"LCW","II",7,2015,0,0
"LCW","II",7,2016,0,0
"LCW","II",7,2017,0,0
"LCW","II",7,2018,0,0
"LCW","II",7,2019,0,0
"LCW","II",7,2020,2,0
"LCW","II",7,2021,1,0
"LCW","III",1,2006,1,0
"LCW","III",1,2007,0,0
"LCW","III",1,2008,0,0
"LCW","III",1,2009,0,0
"LCW","III",1,2010,0,0
"LCW","III",1,2011,0,0
"LCW","III",1,2012,0,0
"LCW","III",1,2013,0,0
"LCW","III",1,2014,0,0
"LCW","III",1,2015,0,0
"LCW","III",1,2016,0,0
"LCW","III",1,2017,0,0
"LCW","III",1,2018,0,0
"LCW","III",1,2019,0,0
"LCW","III",1,2020,0,0
"LCW","III",1,2021,0,0
"LCW","III",2,2006,0,0
"LCW","III",2,2007,2,0
"LCW","III",2,2008,0,0
"LCW","III",2,2009,3,1
"LCW","III",2,2010,0,0
"LCW","III",2,2011,0,0
"LCW","III",2,2012,0,0
"LCW","III",2,2013,0,0
"LCW","III",2,2014,0,0
"LCW","III",2,2015,0,0
"LCW","III",2,2016,0,0
"LCW","III",2,2017,0,0
"LCW","III",2,2018,0,0
"LCW","III",2,2019,0,0
"LCW","III",2,2020,0,0
"LCW","III",2,2021,0,0
"LCW","III",3,2006,39,0
"LCW","III",3,2007,89,4
"LCW","III",3,2008,432,4
"LCW","III",3,2009,30,1
"LCW","III",3,2010,0,0
"LCW","III",3,2011,0,0
"LCW","III",3,2012,0,0
"LCW","III",3,2013,0,0
"LCW","III",3,2014,0,0
"LCW","III",3,2015,0,0
"LCW","III",3,2016,0,0
"LCW","III",3,2017,0,0
"LCW","III",3,2018,0,0
"LCW","III",3,2019,1,0
"LCW","III",3,2020,0,0
"LCW","III",3,2021,0,0
"LCW","III",4,2006,13,0
"LCW","III",4,2007,48,13
"LCW","III",4,2008,177,16
"LCW","III",4,2009,35,1
"LCW","III",4,2010,7,1
"LCW","III",4,2011,0,0
"LCW","III",4,2012,0,0
"LCW","III",4,2013,5,0
"LCW","III",4,2014,0,0
"LCW","III",4,2015,0,0
"LCW","III",4,2016,0,0
"LCW","III",4,2017,0,0
"LCW","III",4,2018,0,0
"LCW","III",4,2019,2,0
"LCW","III",4,2020,1,1
"LCW","III",4,2021,2,0
"LCW","III",5,2006,24,11
"LCW","III",5,2007,325,0
"LCW","III",5,2008,184,6
"LCW","III",5,2009,30,0
"LCW","III",5,2010,4,0
"LCW","III",5,2011,0,0
"LCW","III",5,2012,0,0
"LCW","III",5,2013,3,0
"LCW","III",5,2014,0,0
"LCW","III",5,2015,0,0
"LCW","III",5,2016,0,0
"LCW","III",5,2017,0,0
"LCW","III",5,2018,0,0
"LCW","III",5,2019,5,1
"LCW","III",5,2020,5,1
"LCW","III",5,2021,5,0
"LCW","III",6,2006,NA,3
"LCW","III",6,2007,70,14
"LCW","III",6,2008,121,7
"LCW","III",6,2009,88,1
"LCW","III",6,2010,4,2
"LCW","III",6,2011,0,0
"LCW","III",6,2012,0,0
"LCW","III",6,2013,4,0
"LCW","III",6,2014,0,0
"LCW","III",6,2015,1,0
"LCW","III",6,2016,0,0
"LCW","III",6,2017,0,0
"LCW","III",6,2018,0,0
"LCW","III",6,2019,7,0
"LCW","III",6,2020,1,0
"LCW","III",6,2021,0,0
"LCW","III",7,2006,NA,0
"LCW","III",7,2007,105,6
"LCW","III",7,2008,175,19
"LCW","III",7,2009,129,1
"LCW","III",7,2010,19,11
"LCW","III",7,2011,0,0
"LCW","III",7,2012,0,0
"LCW","III",7,2013,3,0
"LCW","III",7,2014,0,0
"LCW","III",7,2015,0,0
"LCW","III",7,2016,0,0
"LCW","III",7,2017,0,0
"LCW","III",7,2018,0,0
"LCW","III",7,2019,1,0
"LCW","III",7,2020,2,0
"LCW","III",7,2021,2,0
"LCW","III",8,2006,NA,0
"LCW","III",8,2007,19,1
"LCW","III",8,2008,191,5
"LCW","III",8,2009,29,0
"LCW","III",8,2010,0,1
"LCW","III",8,2011,0,0
"LCW","III",8,2012,0,0
"LCW","III",8,2013,1,0
"LCW","III",8,2014,0,0
"LCW","III",8,2015,0,0
"LCW","III",8,2016,0,0
"LCW","III",8,2017,0,0
"LCW","III",8,2018,0,0
"LCW","III",8,2019,3,1
"LCW","III",8,2020,6,3
"LCW","III",8,2021,0,0
"LCW","IV",1,2006,0,0
"LCW","IV",1,2007,27,7
"LCW","IV",1,2008,20,2
"LCW","IV",1,2009,5,0
"LCW","IV",1,2010,0,0
"LCW","IV",1,2011,0,0
"LCW","IV",1,2012,0,0
"LCW","IV",1,2013,0,0
"LCW","IV",1,2014,0,0
"LCW","IV",1,2015,0,0
"LCW","IV",1,2016,0,0
"LCW","IV",1,2017,0,0
"LCW","IV",1,2018,0,0
"LCW","IV",1,2019,0,0
"LCW","IV",1,2020,0,0
"LCW","IV",1,2021,0,0
"LCW","IV",2,2006,17,0
"LCW","IV",2,2007,21,4
"LCW","IV",2,2008,49,2
"LCW","IV",2,2009,3,0
"LCW","IV",2,2010,5,1
"LCW","IV",2,2011,0,0
"LCW","IV",2,2012,0,0
"LCW","IV",2,2013,1,0
"LCW","IV",2,2014,0,0
"LCW","IV",2,2015,0,0
"LCW","IV",2,2016,0,0
"LCW","IV",2,2017,0,0
"LCW","IV",2,2018,0,0
"LCW","IV",2,2019,0,0
"LCW","IV",2,2020,0,0
"LCW","IV",2,2021,8,0
"LCW","IV",3,2006,129,1
"LCW","IV",3,2007,96,32
"LCW","IV",3,2008,740,10
"LCW","IV",3,2009,29,2
"LCW","IV",3,2010,7,3
"LCW","IV",3,2011,1,0
"LCW","IV",3,2012,0,0
"LCW","IV",3,2013,3,0
"LCW","IV",3,2014,0,0
"LCW","IV",3,2015,0,0
"LCW","IV",3,2016,0,0
"LCW","IV",3,2017,1,0
"LCW","IV",3,2018,0,0
"LCW","IV",3,2019,26,1
"LCW","IV",3,2020,7,0
"LCW","IV",3,2021,1,0
"LCW","IV",4,2006,46,3
"LCW","IV",4,2007,92,23
"LCW","IV",4,2008,243,15
"LCW","IV",4,2009,65,2
"LCW","IV",4,2010,18,5
"LCW","IV",4,2011,3,1
"LCW","IV",4,2012,0,0
"LCW","IV",4,2013,7,0
"LCW","IV",4,2014,0,0
"LCW","IV",4,2015,0,0
"LCW","IV",4,2016,0,0
"LCW","IV",4,2017,3,0
"LCW","IV",4,2018,1,1
"LCW","IV",4,2019,5,0
"LCW","IV",4,2020,0,0
"LCW","IV",4,2021,0,0
"LCW","IV",5,2006,14,2
"LCW","IV",5,2007,70,21
"LCW","IV",5,2008,535,6
"LCW","IV",5,2009,89,3
"LCW","IV",5,2010,2,1
"LCW","IV",5,2011,0,0
"LCW","IV",5,2012,0,0
"LCW","IV",5,2013,0,0
"LCW","IV",5,2014,0,0
"LCW","IV",5,2015,0,0
"LCW","IV",5,2016,0,0
"LCW","IV",5,2017,0,0
"LCW","IV",5,2018,0,0
"LCW","IV",5,2019,1,1
"LCW","IV",5,2020,2,0
"LCW","IV",5,2021,1,0
"LCW","IV",6,2006,NA,0
"LCW","IV",6,2007,5,4
"LCW","IV",6,2008,41,7
"LCW","IV",6,2009,20,2
"LCW","IV",6,2010,9,8
"LCW","IV",6,2011,2,1
"LCW","IV",6,2012,0,0
"LCW","IV",6,2013,2,0
"LCW","IV",6,2014,0,0
"LCW","IV",6,2015,0,0
"LCW","IV",6,2016,0,0
"LCW","IV",6,2017,0,0
"LCW","IV",6,2018,0,0
"LCW","IV",6,2019,2,0
"LCW","IV",6,2020,4,0
"LCW","IV",6,2021,0,0
"LCW","IV",7,2006,NA,0
"LCW","IV",7,2007,1,0
"LCW","IV",7,2008,16,4
"LCW","IV",7,2009,6,5
"LCW","IV",7,2010,0,0
"LCW","IV",7,2011,0,0
"LCW","IV",7,2012,0,0
"LCW","IV",7,2013,0,0
"LCW","IV",7,2014,0,0
"LCW","IV",7,2015,0,0
"LCW","IV",7,2016,0,0
"LCW","IV",7,2017,0,0
"LCW","IV",7,2018,0,0
"LCW","IV",7,2019,2,0
"LCW","IV",7,2020,0,0
"LCW","IV",7,2021,0,0
"LO","I",1,2006,3,3
"LO","I",1,2007,0,0
"LO","I",1,2008,9,8
"LO","I",1,2009,0,0
"LO","I",1,2010,7,0
"LO","I",1,2011,0,0
"LO","I",1,2012,0,0
"LO","I",1,2013,2,1
"LO","I",1,2014,1,0
"LO","I",1,2015,1,0
"LO","I",1,2016,0,0
"LO","I",1,2017,1,0
"LO","I",1,2018,0,0
"LO","I",1,2019,6,3
"LO","I",1,2020,8,0
"LO","I",1,2021,0,0
"LO","I",2,2006,0,0
"LO","I",2,2007,4,1
"LO","I",2,2008,43,13
"LO","I",2,2009,143,54
"LO","I",2,2010,36,0
"LO","I",2,2011,0,0
"LO","I",2,2012,0,0
"LO","I",2,2013,0,0
"LO","I",2,2014,0,0
"LO","I",2,2015,0,0
"LO","I",2,2016,0,0
"LO","I",2,2017,0,0
"LO","I",2,2018,0,0
"LO","I",2,2019,5,1
"LO","I",2,2020,6,5
"LO","I",2,2021,0,0
"LO","I",3,2006,1,0
"LO","I",3,2007,1,1
"LO","I",3,2008,55,13
"LO","I",3,2009,124,27
"LO","I",3,2010,49,2
"LO","I",3,2011,0,0
"LO","I",3,2012,0,0
"LO","I",3,2013,7,0
"LO","I",3,2014,0,0
"LO","I",3,2015,4,0
"LO","I",3,2016,1,0
"LO","I",3,2017,0,0
"LO","I",3,2018,0,0
"LO","I",3,2019,8,7
"LO","I",3,2020,30,8
"LO","I",3,2021,8,0
"LO","I",4,2006,1,0
"LO","I",4,2007,7,3
"LO","I",4,2008,23,6
"LO","I",4,2009,85,26
"LO","I",4,2010,47,7
"LO","I",4,2011,0,1
"LO","I",4,2012,1,1
"LO","I",4,2013,0,0
"LO","I",4,2014,0,0
"LO","I",4,2015,1,0
"LO","I",4,2016,1,1
"LO","I",4,2017,2,1
"LO","I",4,2018,0,0
"LO","I",4,2019,0,1
"LO","I",4,2020,5,5
"LO","I",4,2021,1,0
"LO","I",5,2006,3,0
"LO","I",5,2007,0,0
"LO","I",5,2008,6,2
"LO","I",5,2009,56,13
"LO","I",5,2010,27,0
"LO","I",5,2011,0,0
"LO","I",5,2012,0,0
"LO","I",5,2013,2,0
"LO","I",5,2014,0,0
"LO","I",5,2015,0,0
"LO","I",5,2016,0,0
"LO","I",5,2017,1,0
"LO","I",5,2018,0,0
"LO","I",5,2019,0,1
"LO","I",5,2020,8,4
"LO","I",5,2021,4,0
"LO","I",6,2006,NA,1
"LO","I",6,2007,2,1
"LO","I",6,2008,82,0
"LO","I",6,2009,20,5
"LO","I",6,2010,10,1
"LO","I",6,2011,0,0
"LO","I",6,2012,0,0
"LO","I",6,2013,2,0
"LO","I",6,2014,0,0
"LO","I",6,2015,0,0
"LO","I",6,2016,0,0
"LO","I",6,2017,5,0
"LO","I",6,2018,0,0
"LO","I",6,2019,0,0
"LO","I",6,2020,6,1
"LO","I",6,2021,2,0
"LO","I",7,2006,NA,0
"LO","I",7,2007,4,1
"LO","I",7,2008,29,7
"LO","I",7,2009,103,33
"LO","I",7,2010,39,6
"LO","I",7,2011,0,0
"LO","I",7,2012,0,0
"LO","I",7,2013,3,0
"LO","I",7,2014,1,0
"LO","I",7,2015,1,0
"LO","I",7,2016,0,0
"LO","I",7,2017,14,0
"LO","I",7,2018,0,0
"LO","I",7,2019,2,1
"LO","I",7,2020,6,4
"LO","I",7,2021,9,0
"LO","I",8,2006,NA,0
"LO","I",8,2007,11,0
"LO","I",8,2008,41,6
"LO","I",8,2009,29,9
"LO","I",8,2010,30,1
"LO","I",8,2011,0,0
"LO","I",8,2012,0,0
"LO","I",8,2013,1,0
"LO","I",8,2014,0,0
"LO","I",8,2015,0,0
"LO","I",8,2016,0,0
"LO","I",8,2017,7,1
"LO","I",8,2018,0,0
"LO","I",8,2019,3,3
"LO","I",8,2020,11,3
"LO","I",8,2021,10,0
"LO","II",1,2006,3,0
"LO","II",1,2007,0,2
"LO","II",1,2008,41,23
"LO","II",1,2009,130,37
"LO","II",1,2010,38,9
"LO","II",1,2011,0,1
"LO","II",1,2012,0,0
"LO","II",1,2013,1,0
"LO","II",1,2014,0,0
"LO","II",1,2015,0,0
"LO","II",1,2016,0,0
"LO","II",1,2017,3,1
"LO","II",1,2018,0,1
"LO","II",1,2019,3,3
"LO","II",1,2020,5,3
"LO","II",1,2021,5,0
"LO","II",2,2006,4,0
"LO","II",2,2007,0,0
"LO","II",2,2008,36,8
"LO","II",2,2009,73,21
"LO","II",2,2010,54,8
"LO","II",2,2011,0,0
"LO","II",2,2012,0,0
"LO","II",2,2013,2,0
"LO","II",2,2014,0,0
"LO","II",2,2015,0,0
"LO","II",2,2016,0,0
"LO","II",2,2017,3,0
"LO","II",2,2018,0,1
"LO","II",2,2019,11,5
"LO","II",2,2020,32,11
"LO","II",2,2021,21,2
"LO","II",3,2006,0,0
"LO","II",3,2007,6,1
"LO","II",3,2008,34,9
"LO","II",3,2009,42,14
"LO","II",3,2010,30,2
"LO","II",3,2011,0,0
"LO","II",3,2012,0,0
"LO","II",3,2013,0,0
"LO","II",3,2014,0,0
"LO","II",3,2015,0,0
"LO","II",3,2016,0,0
"LO","II",3,2017,0,0
"LO","II",3,2018,0,0
"LO","II",3,2019,0,0
"LO","II",3,2020,8,3
"LO","II",3,2021,4,0
"LO","II",4,2006,2,0
"LO","II",4,2007,0,0
"LO","II",4,2008,3,1
"LO","II",4,2009,42,32
"LO","II",4,2010,18,1
"LO","II",4,2011,0,0
"LO","II",4,2012,0,0
"LO","II",4,2013,1,0
"LO","II",4,2014,0,0
"LO","II",4,2015,0,0
"LO","II",4,2016,0,0
"LO","II",4,2017,0,0
"LO","II",4,2018,2,1
"LO","II",4,2019,1,6
"LO","II",4,2020,39,6
"LO","II",4,2021,2,4
"LO","II",5,2006,2,0
"LO","II",5,2007,2,0
"LO","II",5,2008,25,2
"LO","II",5,2009,21,12
"LO","II",5,2010,26,6
"LO","II",5,2011,0,0
"LO","II",5,2012,0,0
"LO","II",5,2013,2,1
"LO","II",5,2014,2,0
"LO","II",5,2015,0,0
"LO","II",5,2016,0,0
"LO","II",5,2017,2,0
"LO","II",5,2018,0,0
"LO","II",5,2019,7,3
"LO","II",5,2020,10,1
"LO","II",5,2021,4,1
"LO","II",6,2006,NA,0
"LO","II",6,2007,2,0
"LO","II",6,2008,7,4
"LO","II",6,2009,45,22
"LO","II",6,2010,15,0
"LO","II",6,2011,0,0
"LO","II",6,2012,0,0
"LO","II",6,2013,2,0
"LO","II",6,2014,2,1
"LO","II",6,2015,11,0
"LO","II",6,2016,0,1
"LO","II",6,2017,7,0
"LO","II",6,2018,0,1
"LO","II",6,2019,7,2
"LO","II",6,2020,18,0
"LO","II",6,2021,2,1
"LO","II",7,2006,NA,0
"LO","II",7,2007,0,0
"LO","II",7,2008,2,5
"LO","II",7,2009,83,16
"LO","II",7,2010,14,0
"LO","II",7,2011,0,0
"LO","II",7,2012,0,0
"LO","II",7,2013,0,0
"LO","II",7,2014,2,1
"LO","II",7,2015,2,0
"LO","II",7,2016,1,0
"LO","II",7,2017,34,2
"LO","II",7,2018,12,1
"LO","II",7,2019,8,4
"LO","II",7,2020,25,3
"LO","II",7,2021,6,0
"LO","III",1,2006,0,0
"LO","III",1,2007,0,4
"LO","III",1,2008,56,21
"LO","III",1,2009,86,36
"LO","III",1,2010,29,0
"LO","III",1,2011,0,0
"LO","III",1,2012,0,0
"LO","III",1,2013,0,0
"LO","III",1,2014,0,0
"LO","III",1,2015,0,0
"LO","III",1,2016,0,0
"LO","III",1,2017,0,1
"LO","III",1,2018,0,0
"LO","III",1,2019,0,0
"LO","III",1,2020,16,4
"LO","III",1,2021,19,1
"LO","III",2,2006,1,0
"LO","III",2,2007,0,0
"LO","III",2,2008,26,16
"LO","III",2,2009,77,13
"LO","III",2,2010,10,0
"LO","III",2,2011,0,0
"LO","III",2,2012,0,0
"LO","III",2,2013,1,0
"LO","III",2,2014,0,0
"LO","III",2,2015,0,0
"LO","III",2,2016,0,0
"LO","III",2,2017,1,1
"LO","III",2,2018,0,0
"LO","III",2,2019,0,1
"LO","III",2,2020,48,4
"LO","III",2,2021,9,0
"LO","III",3,2006,0,0
"LO","III",3,2007,0,0
"LO","III",3,2008,3,1
"LO","III",3,2009,35,10
"LO","III",3,2010,2,0
"LO","III",3,2011,0,0
"LO","III",3,2012,0,0
"LO","III",3,2013,0,0
"LO","III",3,2014,0,0
"LO","III",3,2015,0,0
"LO","III",3,2016,0,0
"LO","III",3,2017,0,0
"LO","III",3,2018,0,0
"LO","III",3,2019,0,0
"LO","III",3,2020,9,5
"LO","III",3,2021,5,0
"LO","III",4,2006,0,0
"LO","III",4,2007,1,1
"LO","III",4,2008,8,1
"LO","III",4,2009,9,4
"LO","III",4,2010,0,0
"LO","III",4,2011,0,0
"LO","III",4,2012,0,0
"LO","III",4,2013,0,0
"LO","III",4,2014,0,0
"LO","III",4,2015,0,0
"LO","III",4,2016,0,0
"LO","III",4,2017,0,0
"LO","III",4,2018,0,1
"LO","III",4,2019,1,1
"LO","III",4,2020,5,1
"LO","III",4,2021,1,0
"LO","III",5,2006,0,0
"LO","III",5,2007,0,1
"LO","III",5,2008,15,5
"LO","III",5,2009,1,0
"LO","III",5,2010,0,0
"LO","III",5,2011,0,0
"LO","III",5,2012,0,0
"LO","III",5,2013,0,0
"LO","III",5,2014,0,0
"LO","III",5,2015,1,0
"LO","III",5,2016,0,0
"LO","III",5,2017,0,0
"LO","III",5,2018,0,0
"LO","III",5,2019,14,5
"LO","III",5,2020,21,1
"LO","III",5,2021,10,0
"LO","III",6,2006,NA,0
"LO","III",6,2007,0,0
"LO","III",6,2008,0,0
"LO","III",6,2009,3,0
"LO","III",6,2010,2,0
"LO","III",6,2011,0,0
"LO","III",6,2012,0,0
"LO","III",6,2013,0,0
"LO","III",6,2014,0,0
"LO","III",6,2015,5,0
"LO","III",6,2016,0,0
"LO","III",6,2017,0,0
"LO","III",6,2018,3,2
"LO","III",6,2019,5,3
"LO","III",6,2020,35,7
"LO","III",6,2021,10,0
"LO","III",7,2006,NA,0
"LO","III",7,2007,0,0
"LO","III",7,2008,0,3
"LO","III",7,2009,23,0
"LO","III",7,2010,0,0
"LO","III",7,2011,0,0
"LO","III",7,2012,0,0
"LO","III",7,2013,2,0
"LO","III",7,2014,0,0
"LO","III",7,2015,2,0
"LO","III",7,2016,0,0
"LO","III",7,2017,0,1
"LO","III",7,2018,2,3
"LO","III",7,2019,3,1
"LO","III",7,2020,38,6
"LO","III",7,2021,5,0
"LO","IV",1,2006,0,0
"LO","IV",1,2007,0,0
"LO","IV",1,2008,0,0
"LO","IV",1,2009,5,10
"LO","IV",1,2010,8,4
"LO","IV",1,2011,0,0
"LO","IV",1,2012,0,0
"LO","IV",1,2013,0,0
"LO","IV",1,2014,0,0
"LO","IV",1,2015,0,0
"LO","IV",1,2016,0,0
"LO","IV",1,2017,0,0
"LO","IV",1,2018,0,0
"LO","IV",1,2019,0,0
"LO","IV",1,2020,1,0
"LO","IV",1,2021,1,0
"LO","IV",2,2006,2,0
"LO","IV",2,2007,0,4
"LO","IV",2,2008,10,7
"LO","IV",2,2009,19,14
"LO","IV",2,2010,5,0
"LO","IV",2,2011,0,0
"LO","IV",2,2012,0,0
"LO","IV",2,2013,0,0
"LO","IV",2,2014,0,0
"LO","IV",2,2015,0,1
"LO","IV",2,2016,0,0
"LO","IV",2,2017,3,0
"LO","IV",2,2018,1,0
"LO","IV",2,2019,6,1
"LO","IV",2,2020,23,8
"LO","IV",2,2021,3,1
"LO","IV",3,2006,3,0
"LO","IV",3,2007,0,1
"LO","IV",3,2008,17,4
"LO","IV",3,2009,46,29
"LO","IV",3,2010,28,5
"LO","IV",3,2011,0,0
"LO","IV",3,2012,0,0
"LO","IV",3,2013,4,0
"LO","IV",3,2014,0,0
"LO","IV",3,2015,0,0
"LO","IV",3,2016,1,1
"LO","IV",3,2017,15,2
"LO","IV",3,2018,0,0
"LO","IV",3,2019,36,9
"LO","IV",3,2020,76,2
"LO","IV",3,2021,3,0
"LO","IV",4,2006,0,0
"LO","IV",4,2007,0,0
"LO","IV",4,2008,6,6
"LO","IV",4,2009,53,42
"LO","IV",4,2010,17,5
"LO","IV",4,2011,0,0
"LO","IV",4,2012,0,0
"LO","IV",4,2013,5,1
"LO","IV",4,2014,0,0
"LO","IV",4,2015,0,0
"LO","IV",4,2016,0,3
"LO","IV",4,2017,5,1
"LO","IV",4,2018,0,0
"LO","IV",4,2019,5,3
"LO","IV",4,2020,59,6
"LO","IV",4,2021,18,0
"LO","IV",5,2006,1,0
"LO","IV",5,2007,0,0
"LO","IV",5,2008,10,8
"LO","IV",5,2009,31,39
"LO","IV",5,2010,20,3
"LO","IV",5,2011,0,0
"LO","IV",5,2012,0,0
"LO","IV",5,2013,5,2
"LO","IV",5,2014,0,0
"LO","IV",5,2015,2,0
"LO","IV",5,2016,0,0
"LO","IV",5,2017,6,1
"LO","IV",5,2018,1,0
"LO","IV",5,2019,8,4
"LO","IV",5,2020,56,15
"LO","IV",5,2021,0,0
"LO","IV",6,2006,NA,0
"LO","IV",6,2007,0,0
"LO","IV",6,2008,4,3
"LO","IV",6,2009,15,27
"LO","IV",6,2010,13,3
"LO","IV",6,2011,0,0
"LO","IV",6,2012,0,0
"LO","IV",6,2013,6,1
"LO","IV",6,2014,0,0
"LO","IV",6,2015,0,0
"LO","IV",6,2016,0,0
"LO","IV",6,2017,0,0
"LO","IV",6,2018,0,0
"LO","IV",6,2019,3,3
"LO","IV",6,2020,21,3
"LO","IV",6,2021,1,0
"LO","IV",7,2006,NA,0
"LO","IV",7,2007,0,0
"LO","IV",7,2008,8,2
"LO","IV",7,2009,24,15
"LO","IV",7,2010,13,3
"LO","IV",7,2011,0,0
"LO","IV",7,2012,0,0
"LO","IV",7,2013,2,0
"LO","IV",7,2014,0,0
"LO","IV",7,2015,0,0
"LO","IV",7,2016,0,0
"LO","IV",7,2017,0,0
"LO","IV",7,2018,0,0
"LO","IV",7,2019,0,1
"LO","IV",7,2020,1,0
"LO","IV",7,2021,0,0
"LO","IV",8,2006,NA,0
"LO","IV",8,2007,0,0
"LO","IV",8,2008,9,3
"LO","IV",8,2009,36,21
"LO","IV",8,2010,16,2
"LO","IV",8,2011,0,0
"LO","IV",8,2012,0,0
"LO","IV",8,2013,1,0
"LO","IV",8,2014,0,0
"LO","IV",8,2015,0,0
"LO","IV",8,2016,0,0
"LO","IV",8,2017,8,0
"LO","IV",8,2018,0,0
"LO","IV",8,2019,5,3
"LO","IV",8,2020,56,4
"LO","IV",8,2021,1,0
"MC","I",1,2006,2,0
"MC","I",1,2007,3,1
"MC","I",1,2008,4,3
"MC","I",1,2009,11,0
"MC","I",1,2010,8,2
"MC","I",1,2011,26,5
"MC","I",1,2012,10,1
"MC","I",1,2013,11,0
"MC","I",1,2014,0,0
"MC","I",1,2015,1,0
"MC","I",1,2016,0,0
"MC","I",1,2017,0,0
"MC","I",1,2018,0,0
"MC","I",1,2019,6,1
"MC","I",1,2020,26,5
"MC","I",1,2021,1,0
"MC","I",2,2006,7,0
"MC","I",2,2007,24,3
"MC","I",2,2008,42,2
"MC","I",2,2009,17,2
"MC","I",2,2010,41,9
"MC","I",2,2011,47,12
"MC","I",2,2012,15,0
"MC","I",2,2013,6,0
"MC","I",2,2014,0,0
"MC","I",2,2015,0,0
"MC","I",2,2016,0,0
"MC","I",2,2017,0,0
"MC","I",2,2018,0,0
"MC","I",2,2019,3,2
"MC","I",2,2020,12,0
"MC","I",2,2021,0,0
"MC","I",3,2006,2,0
"MC","I",3,2007,0,0
"MC","I",3,2008,0,0
"MC","I",3,2009,0,0
"MC","I",3,2010,3,1
"MC","I",3,2011,57,37
"MC","I",3,2012,10,0
"MC","I",3,2013,6,0
"MC","I",3,2014,0,0
"MC","I",3,2015,1,0
"MC","I",3,2016,0,0
"MC","I",3,2017,0,0
"MC","I",3,2018,0,0
"MC","I",3,2019,0,0
"MC","I",3,2020,3,0
"MC","I",3,2021,0,0
"MC","I",4,2006,0,0
"MC","I",4,2007,0,0
"MC","I",4,2008,0,0
"MC","I",4,2009,4,0
"MC","I",4,2010,1,1
"MC","I",4,2011,16,4
"MC","I",4,2012,7,0
"MC","I",4,2013,8,0
"MC","I",4,2014,0,1
"MC","I",4,2015,14,0
"MC","I",4,2016,0,1
"MC","I",4,2017,11,1
"MC","I",4,2018,0,0
"MC","I",4,2019,3,0
"MC","I",4,2020,14,0
"MC","I",4,2021,0,0
"MC","I",5,2006,0,0
"MC","I",5,2007,0,0
"MC","I",5,2008,0,0
"MC","I",5,2009,0,0
"MC","I",5,2010,0,0
"MC","I",5,2011,7,4
"MC","I",5,2012,18,0
"MC","I",5,2013,1,0
"MC","I",5,2014,0,0
"MC","I",5,2015,1,0
"MC","I",5,2016,0,0
"MC","I",5,2017,2,1
"MC","I",5,2018,0,0
"MC","I",5,2019,2,0
"MC","I",5,2020,3,0
"MC","I",5,2021,1,0
"MC","I",6,2006,NA,0
"MC","I",6,2007,0,0
"MC","I",6,2008,0,0
"MC","I",6,2009,1,0
"MC","I",6,2010,0,0
"MC","I",6,2011,19,1
"MC","I",6,2012,9,0
"MC","I",6,2013,0,0
"MC","I",6,2014,0,0
"MC","I",6,2015,1,0
"MC","I",6,2016,0,0
"MC","I",6,2017,0,0
"MC","I",6,2018,0,0
"MC","I",6,2019,0,0
"MC","I",6,2020,0,0
"MC","I",6,2021,0,0
"MC","I",7,2006,NA,0
"MC","I",7,2007,0,0
"MC","I",7,2008,0,0
"MC","I",7,2009,1,1
"MC","I",7,2010,0,4
"MC","I",7,2011,21,5
"MC","I",7,2012,8,0
"MC","I",7,2013,2,0
"MC","I",7,2014,0,0
"MC","I",7,2015,3,0
"MC","I",7,2016,0,0
"MC","I",7,2017,0,1
"MC","I",7,2018,0,0
"MC","I",7,2019,2,0
"MC","I",7,2020,0,0
"MC","I",7,2021,0,0
"MC","II",1,2006,15,0
"MC","II",1,2007,5,4
"MC","II",1,2008,28,8
"MC","II",1,2009,8,2
"MC","II",1,2010,18,2
