"site","year","damaged","sdno"
"FR",2014,1,1
"FR",2014,1,9
"FR",2014,1,0
"FR",2014,1,10
"FR",2014,1,0
"FR",2014,1,2
"FR",2014,1,1
"FR",2014,1,4
"FR",2014,1,2
"FR",2014,1,10
"FR",2014,1,15
"FR",2014,1,0
"GCN",2014,0,48
"GCN",2014,0,70
"GCN",2014,0,32
"GCN",2014,0,43
"GCN",2014,0,35
"GCN",2014,0,22
"GCN",2014,0,24
"GCN",2014,0,26
"GCN",2014,0,55
"GCN",2014,0,27
"GCN",2014,0,81
"GCN",2014,0,47
"GCN",2014,0,35
"GCN",2014,0,48
"GCN",2014,0,56
"GCN",2014,0,41
"GCN",2014,0,40
"GCN",2014,0,51
"GCN",2014,0,45
"GCN",2014,0,33
"GCN",2014,0,38
"GCN",2014,0,62
"GCN",2014,0,39
"GCN",2014,0,59
"GCN",2014,0,51
"GCN",2014,0,17
"GCN",2014,0,27
"GCN",2014,0,52
"GCN",2014,1,NA
"KYE",2014,0,34
"KYE",2014,0,58
"KYE",2014,0,54
"KYE",2014,0,42
"KYE",2014,0,31
"KYE",2014,0,19
"KYE",2014,0,16
"KYE",2014,0,44
"KYE",2014,0,53
"KYE",2014,0,54
"KYE",2014,0,18
"KYE",2014,0,37
"KYE",2014,0,30
"KYE",2014,0,37
"KYE",2014,0,37
"KYE",2014,0,68
"KYE",2014,0,40
"KYE",2014,0,31
"KYE",2014,0,43
"KYE",2014,0,10
"KYE",2014,0,32
"KYE",2014,0,53
"KYE",2014,0,63
"KYE",2014,0,28
"KYE",2014,0,22
"KYE",2014,0,39
"KYE",2014,0,48
"KYE",2014,0,44
"KYE",2014,0,30
"KYE",2014,0,17
"KYE",2014,1,20
"KYE",2014,1,0
"KYE",2014,1,5
"KYE",2014,1,11
"KYE",2014,1,0
"KYE",2014,1,0
"KYE",2014,1,30
"KYE",2014,1,18
"KYE",2014,1,0
"KYE",2014,1,0
"KYE",2014,1,0
"KYE",2014,1,34
"KYE",2014,1,3
"KYE",2014,1,61
"KYE",2014,1,0
"KYE",2014,1,7
"KYE",2014,1,2
"KYE",2014,1,1
"KYE",2014,1,27
"KYE",2014,1,13
"KYE",2014,1,16
"KYE",2014,1,35
"KYE",2014,1,0
"KYE",2014,1,7
"KYE",2014,1,1
"KYE",2014,1,27
"KYE",2014,1,0
"KYE",2014,1,66
"KYE",2014,1,11
"KYE",2014,1,52
"KYE",2014,1,0
"KYE",2014,1,14
"KYE",2014,1,4
"KYE",2014,1,2
"LCE",2014,0,37
"LCE",2014,0,37
"LCE",2014,0,21
"LCE",2014,0,23
"LCE",2014,0,33
"LCE",2014,0,40
"LCE",2014,0,36
"LCE",2014,0,33
"LCE",2014,0,28
"LCE",2014,0,36
"LCE",2014,0,26
"LCE",2014,0,22
"LCE",2014,0,28
"LCE",2014,0,24
"LCE",2014,0,11
"LCE",2014,0,10
"LCE",2014,0,18
"LCE",2014,0,55
"LCE",2014,0,28
"LCE",2014,0,34
"LCE",2014,0,49
"LCE",2014,0,40
"LCE",2014,0,53
"LCE",2014,0,33
"LCE",2014,0,55
"LCE",2014,0,19
"LCE",2014,0,26
"LCE",2014,0,6
"LCE",2014,0,34
"LCE",2014,1,10
"LCE",2014,1,0
"LCE",2014,1,0
"LCE",2014,1,2
"LCE",2014,1,16
"LCE",2014,1,5
"LCE",2014,1,14
"LCE",2014,1,0
"LCE",2014,1,7
"LCE",2014,1,35
"LCE",2014,1,8
"LCW",2014,0,NA
"LCW",2014,1,NA
"LO",2014,0,36
"LO",2014,0,37
"LO",2014,0,22
"LO",2014,0,2
"LO",2014,0,17
"LO",2014,0,30
"LO",2014,0,28
"LO",2014,0,19
"LO",2014,0,12
"LO",2014,0,10
"LO",2014,0,61
"LO",2014,0,36
"LO",2014,0,35
"LO",2014,0,22
"LO",2014,0,50
"LO",2014,0,54
"LO",2014,0,21
"LO",2014,0,57
"LO",2014,0,28
"LO",2014,0,12
"LO",2014,0,31
"LO",2014,0,47
"LO",2014,0,30
"LO",2014,0,24
"LO",2014,0,22
"LO",2014,0,13
"LO",2014,0,2
"LO",2014,0,43
"LO",2014,0,15
"LO",2014,0,38
"LO",2014,1,0
"LO",2014,1,5
"LO",2014,1,1
"LO",2014,1,2
"LO",2014,1,0
"LO",2014,1,15
"LO",2014,1,3
"LO",2014,1,29
"LO",2014,1,1
"LO",2014,1,7
"LO",2014,1,0
"LO",2014,1,14
"LO",2014,1,21
"LO",2014,1,26
"MC",2014,0,21
"MC",2014,0,9
"MC",2014,0,0
"MC",2014,0,27
"MC",2014,0,8
"MC",2014,0,24
"MC",2014,0,16
"MC",2014,0,19
"MC",2014,0,13
"MC",2014,0,15
"MC",2014,0,25
"MC",2014,0,16
"MC",2014,0,25
"MC",2014,0,8
"MC",2014,0,14
"MC",2014,0,17
"MC",2014,0,20
"MC",2014,0,15
"MC",2014,0,27
"MC",2014,0,18
"MC",2014,0,18
"MC",2014,0,25
"MC",2014,0,22
"MC",2014,0,24
"MC",2014,0,26
"MC",2014,0,29
"MC",2014,0,21
"MC",2014,0,22
"MC",2014,0,10
"MC",2014,0,14
"MC",2014,0,11
"MC",2014,0,14
"MC",2014,0,16
"MC",2014,0,18
"MC",2014,0,12
"MC",2014,0,11
"MC",2014,0,0
"MC",2014,0,29
"MC",2014,0,25
"MC",2014,0,1
"MC",2014,0,30
"MC",2014,0,37
"MC",2014,0,24
"MC",2014,0,10
"MC",2014,0,7
"MC",2014,0,7
"MC",2014,1,1
"MC",2014,1,9
"MC",2014,1,0
"MC",2014,1,19
"MC",2014,1,5
"MC",2014,1,24
"MC",2014,1,0
"MC",2014,1,7
"MC",2014,1,9
"MC",2014,1,14
"MC",2014,1,3
"MC",2014,1,9
"MC",2014,1,2
"MC",2014,1,20
"MC",2014,1,0
"OKRE",2014,0,19
"OKRE",2014,0,10
"OKRE",2014,0,51
"OKRE",2014,0,30
"OKRE",2014,0,13
"OKRE",2014,0,25
"OKRE",2014,0,24
"OKRE",2014,0,43
"OKRE",2014,0,41
"OKRE",2014,0,34
"OKRE",2014,0,39
"OKRE",2014,0,28
"OKRE",2014,0,15
"OKRE",2014,0,22
"OKRE",2014,0,53
"OKRE",2014,0,19
"OKRE",2014,0,31
"OKRE",2014,0,43
"OKRE",2014,1,27
"OKRE",2014,1,12
"OKRE",2014,1,47
"OKRE",2014,1,0
"OKRE",2014,1,0
"OKRE",2014,1,0
"OKRE",2014,1,0
"OKRE",2014,1,45
"OKRW",2014,0,35
"OKRW",2014,0,42
"OKRW",2014,0,18
"OKRW",2014,0,34
"OKRW",2014,0,31
"OKRW",2014,0,47
"OKRW",2014,0,62
"OKRW",2014,0,43
"OKRW",2014,0,34
"OKRW",2014,1,17
"OKRW",2014,1,4
"OKRW",2014,1,0
"OKRW",2014,1,1
"OSR",2014,0,45
"OSR",2014,0,57
"OSR",2014,0,63
"OSR",2014,0,10
"OSR",2014,0,40
"OSR",2014,0,50
"OSR",2014,0,35
"OSR",2014,0,44
"OSR",2014,0,63
"OSR",2014,0,48
"OSR",2014,0,31
"OSR",2014,0,53
"OSR",2014,0,25
"OSR",2014,0,31
"OSR",2014,0,55
"OSR",2014,0,54
"OSR",2014,0,60
"OSR",2014,0,65
"OSR",2014,0,39
"OSR",2014,0,64
"OSR",2014,0,33
"OSR",2014,0,44
"OSR",2014,0,37
"OSR",2014,0,55
"OSR",2014,0,69
"OSR",2014,0,42
"OSR",2014,0,33
"OSR",2014,0,70
"OSR",2014,0,47
"OSR",2014,0,24
"OSR",2014,1,55
"OSR",2014,1,6
"OSR",2014,1,6
"OSR",2014,1,72
"OSR",2014,1,15
"OSR",2014,1,27
"OSR",2014,1,35
"OSR",2014,1,34
"OSR",2014,1,0
"OSR",2014,1,33
"OSR",2014,1,53
"OSR",2014,1,15
"OSR",2014,1,24
"OSR",2014,1,14
"OSR",2014,1,3
"OSR",2014,1,38
"OSR",2014,1,2
"OSR",2014,1,17
"OSR",2014,1,18
"S22",2014,0,14
"S22",2014,0,33
"S22",2014,0,15
"S22",2014,0,53
"S22",2014,0,55
"S22",2014,0,22
"S22",2014,0,26
"S22",2014,0,13
"S22",2014,0,60
"S22",2014,0,52
"S22",2014,0,34
"S22",2014,0,59
"S22",2014,0,27
"S22",2014,0,23
"S22",2014,0,34
"S22",2014,0,37
"S22",2014,0,22
"S22",2014,0,24
"S22",2014,0,39
"S22",2014,0,43
"S22",2014,0,24
"S22",2014,0,7
"S22",2014,0,39
"S22",2014,1,48
"S22",2014,1,5
"S22",2014,1,29
"SM",2014,0,21
"SM",2014,0,40
"SM",2014,0,32
"SM",2014,1,36
"SM",2014,1,40
"SM",2014,1,32
"URS",2014,0,NA
"URS",2014,1,NA
"BG",2015,0,41
"BG",2015,0,15
"BG",2015,0,31
"BG",2015,0,37
"BG",2015,0,16
"BG",2015,0,42
"BG",2015,0,30
"BG",2015,0,24
"BG",2015,0,16
"BG",2015,0,34
"BG",2015,0,46
"BG",2015,0,5
"BG",2015,0,19
"BG",2015,0,38
"BG",2015,0,4
"BG",2015,0,17
"BG",2015,0,0
"BG",2015,0,0
"BG",2015,0,16
"BG",2015,0,41
"BG",2015,0,8
"BG",2015,0,32
"BG",2015,0,2
"BG",2015,0,9
"BG",2015,0,19
"BG",2015,0,2
"BG",2015,0,34
"BG",2015,0,18
"BG",2015,0,39
"BG",2015,1,17
"BG",2015,1,0
"BG",2015,1,0
"BG",2015,1,0
"BG",2015,1,0
"BG",2015,1,0
"BG",2015,1,8
"BG",2015,1,7
"BG",2015,1,6
"BG",2015,1,6
"BG",2015,1,2
"BR",2015,0,34
"BR",2015,0,42
"BR",2015,0,32
"BR",2015,0,26
"BR",2015,0,8
"BR",2015,0,66
"BR",2015,0,40
"BR",2015,0,12
"BR",2015,0,30
"BR",2015,0,41
"BR",2015,0,0
"BR",2015,0,5
"BR",2015,0,24
"BR",2015,0,16
"BR",2015,0,34
"BR",2015,0,31
"BR",2015,0,35
"BR",2015,0,29
"BR",2015,0,21
"BR",2015,0,22
"BR",2015,0,20
"BR",2015,0,21
"BR",2015,0,7
"BR",2015,0,34
"BR",2015,0,42
"BR",2015,0,20
"BR",2015,0,8
"BR",2015,0,11
"BR",2015,0,19
"BR",2015,0,26
"BR",2015,0,24
"BR",2015,1,17
"BR",2015,1,31
"BR",2015,1,23
"BR",2015,1,16
"BR",2015,1,3
"BR",2015,1,30
"BR",2015,1,0
"BR",2015,1,7
"BR",2015,1,1
"BR",2015,1,18
"BR",2015,1,7
"BR",2015,1,15
"BR",2015,1,0
"BR",2015,1,0
"BR",2015,1,12
"BR",2015,1,4
"BR",2015,1,0
"BR",2015,1,11
"BR",2015,1,0
"BR",2015,1,0
"BR",2015,1,13
"BR",2015,1,15
"BR",2015,1,33
"CF",2015,0,2
"CF",2015,0,31
"CF",2015,0,36
"CF",2015,0,39
"CF",2015,0,27
"CF",2015,0,28
"CF",2015,0,36
"CF",2015,0,3
"CF",2015,0,31
"CF",2015,0,30
"CF",2015,0,8
"CF",2015,0,27
"CF",2015,0,23
"CF",2015,0,21
"CF",2015,0,52
"CF",2015,0,29
"CF",2015,0,28
"CF",2015,0,14
"CF",2015,0,42
"CF",2015,0,17
"CF",2015,0,12
"CF",2015,0,22
"CF",2015,0,12
"CF",2015,0,26
"CF",2015,0,46
"CF",2015,0,9
"CF",2015,1,7
"CF",2015,1,23
"CF",2015,1,8
"CF",2015,1,19
"CF",2015,1,25
"CF",2015,1,7
"CF",2015,1,17
"CF",2015,1,14
"CF",2015,1,21
"CF",2015,1,1
"CF",2015,1,32
"CF",2015,1,14
"CF",2015,1,23
"CF",2015,1,26
"CF",2015,1,11
"CF",2015,1,33
"CF",2015,1,18
"CF",2015,1,18
"CF",2015,1,7
"CF",2015,1,10
"CF",2015,1,14
"CF",2015,1,0
"CF",2015,1,41
"CF",2015,1,34
"CF",2015,1,22
"CF",2015,1,23
"CF",2015,1,17
"CP3",2015,0,46
"CP3",2015,0,22
"CP3",2015,0,44
"CP3",2015,0,3
"CP3",2015,0,44
"CP3",2015,0,18
"CP3",2015,0,25
"CP3",2015,0,32
"CP3",2015,0,22
"CP3",2015,0,10
"CP3",2015,0,33
"CP3",2015,0,5
"CP3",2015,0,21
"CP3",2015,0,12
"CP3",2015,0,26
"CP3",2015,0,9
"CP3",2015,0,36
"CP3",2015,0,20
"CP3",2015,0,13
"CP3",2015,0,15
"CP3",2015,0,14
"CP3",2015,1,19
"CP3",2015,1,3
"CP3",2015,1,19
"CP3",2015,1,0
"CP3",2015,1,45
"CP3",2015,1,0
"CP3",2015,1,15
"CP3",2015,1,14
"CP3",2015,1,26
"DEM",2015,0,9
"DEM",2015,0,56
"DEM",2015,0,24
"DEM",2015,0,19
"DEM",2015,0,34
"DEM",2015,0,52
"DEM",2015,0,58
"DEM",2015,0,36
"DEM",2015,0,49
"DEM",2015,0,32
"DEM",2015,0,43
"DEM",2015,0,35
"DEM",2015,0,70
"DEM",2015,0,21
"DEM",2015,0,44
"DEM",2015,0,41
"DEM",2015,0,52
"DEM",2015,0,26
"DEM",2015,0,26
"DEM",2015,0,20
"DEM",2015,0,27
"DEM",2015,0,51
"DEM",2015,0,24
"DEM",2015,0,33
"DEM",2015,0,32
"DEM",2015,0,29
"DEM",2015,0,40
"DEM",2015,0,11
"DEM",2015,1,15
"DEM",2015,1,6
"DEM",2015,1,19
"DEM",2015,1,42
"DEM",2015,1,32
"DEM",2015,1,21
"DEM",2015,1,0
"DEM",2015,1,0
"DEM",2015,1,11
"DEM",2015,1,10
"DEM",2015,1,0
"DEM",2015,1,34
"DEM",2015,1,22
"DEM",2015,1,0
"DEM",2015,1,14
"DEM",2015,1,26
"DEM",2015,1,16
"DEM",2015,1,25
"DEM",2015,1,8
"DEM",2015,1,15
"DEM",2015,1,0
"DEM",2015,1,4
"DEM",2015,1,40
"DEM",2015,1,21
"DEM",2015,1,18
"DLW",2015,0,55
"DLW",2015,0,46
"DLW",2015,0,71
"DLW",2015,0,45
"DLW",2015,0,46
"DLW",2015,0,62
"DLW",2015,0,61
"DLW",2015,0,30
"DLW",2015,0,40
"DLW",2015,0,65
"DLW",2015,0,73
"DLW",2015,0,47
"DLW",2015,0,63
"DLW",2015,0,59
"DLW",2015,0,61
"DLW",2015,0,12
"DLW",2015,0,37
"DLW",2015,0,71
"DLW",2015,0,65
"DLW",2015,0,58
"DLW",2015,0,45
"DLW",2015,0,23
"DLW",2015,0,18
"DLW",2015,0,41
"DLW",2015,0,0
"DLW",2015,0,0
"DLW",2015,0,65
"DLW",2015,0,53
"DLW",2015,0,47
"DLW",2015,0,0
"DLW",2015,1,0
"DLW",2015,1,15
"DLW",2015,1,42
"DLW",2015,1,3
"DLW",2015,1,1
"DLW",2015,1,5
"DLW",2015,1,3
"DLW",2015,1,12
"DLW",2015,1,0
"DLW",2015,1,0
"DLW",2015,1,0
"DLW",2015,1,0
"DLW",2015,1,18
"DLW",2015,1,2
"DLW",2015,1,0
"DLW",2015,1,0
"DLW",2015,1,0
"DLW",2015,1,5
"DLW",2015,1,0
"DLW",2015,1,39
"DLW",2015,1,12
"DLW",2015,1,28
"DLW",2015,1,5
"DLW",2015,1,12
"DLW",2015,1,20
"DLW",2015,1,6
"DLW",2015,1,8
"DLW",2015,1,49
"DLW",2015,1,43
"DLW",2015,1,50
"EC",2015,0,43
"EC",2015,0,53
"EC",2015,0,53
"EC",2015,0,34
"EC",2015,0,18
"EC",2015,0,44
"EC",2015,0,37
"EC",2015,0,74
"EC",2015,0,40
"EC",2015,0,52
"EC",2015,0,53
"EC",2015,0,62
"EC",2015,0,64
"EC",2015,0,42
"EC",2015,0,48
"EC",2015,0,58
"EC",2015,0,38
"EC",2015,0,60
"EC",2015,0,16
"EC",2015,0,44
"EC",2015,0,53
"EC",2015,0,0
"EC",2015,0,14
"EC",2015,0,99
"EC",2015,0,36
"EC",2015,0,71
"EC",2015,0,24
"EC",2015,0,20
"EC",2015,0,28
"EC",2015,0,27
"EC",2015,0,51
"EC",2015,1,67
"EC",2015,1,2
"EC",2015,1,18
"EC",2015,1,23
"EC",2015,1,20
"EC",2015,1,58
"EC",2015,1,54
"EC",2015,1,7
"FR",2015,0,12
"FR",2015,0,44
"FR",2015,0,29
"FR",2015,0,22
"FR",2015,0,1
"FR",2015,0,32
"FR",2015,0,46
"FR",2015,0,70
"FR",2015,0,20
"FR",2015,0,62
"FR",2015,0,56
"FR",2015,0,11
"FR",2015,0,6
"FR",2015,0,43
"FR",2015,0,36
"FR",2015,0,35
"FR",2015,0,0
"FR",2015,0,37
"FR",2015,0,21
"FR",2015,0,47
"FR",2015,0,20
"FR",2015,0,30
"FR",2015,0,21
"FR",2015,0,37
"FR",2015,0,26
"FR",2015,0,40
"FR",2015,0,25
"FR",2015,0,18
"FR",2015,0,46
"FR",2015,0,22
"FR",2015,1,33
"FR",2015,1,41
"FR",2015,1,2
"FR",2015,1,22
"FR",2015,1,3
"FR",2015,1,35
"FR",2015,1,0
"FR",2015,1,22
"FR",2015,1,35
"FR",2015,1,33
"FR",2015,1,2
"FR",2015,1,5
"FR",2015,1,28
"FR",2015,1,2
"FR",2015,1,36
"GCN",2015,0,23
"GCN",2015,0,15
"GCN",2015,0,54
"GCN",2015,0,37
"GCN",2015,0,47
"GCN",2015,0,14
"GCN",2015,0,32
"GCN",2015,0,39
"GCN",2015,0,17
"GCN",2015,0,19
"GCN",2015,0,1
"GCN",2015,0,15
"GCN",2015,0,25
"GCN",2015,0,30
"GCN",2015,0,25
"GCN",2015,0,33
"GCN",2015,0,34
"GCN",2015,0,26
"GCN",2015,0,29
"GCN",2015,0,44
"GCN",2015,0,23
"GCN",2015,0,67
"GCN",2015,0,40
"GCN",2015,0,33
"GCN",2015,0,23
"GCN",2015,0,51
"GCN",2015,0,28
"GCN",2015,0,46
"GCN",2015,0,58
"GCN",2015,1,7
"GCN",2015,1,8
"GCN",2015,1,20
"KYE",2015,0,42
"KYE",2015,0,39
"KYE",2015,0,41
"KYE",2015,0,49
"KYE",2015,0,49
"KYE",2015,0,10
"KYE",2015,0,33
"KYE",2015,0,32
"KYE",2015,0,31
"KYE",2015,0,41
"KYE",2015,0,34
"KYE",2015,0,24
"KYE",2015,0,36
"KYE",2015,0,43
"KYE",2015,0,29
"KYE",2015,0,31
"KYE",2015,0,18
"KYE",2015,0,40
"KYE",2015,0,43
"KYE",2015,0,13
"KYE",2015,0,34
"KYE",2015,0,37
"KYE",2015,0,0
"KYE",2015,0,46
"KYE",2015,0,38
"KYE",2015,0,26
"KYE",2015,0,15
"KYE",2015,0,17
"KYE",2015,0,35
"KYE",2015,1,21
"KYE",2015,1,35
"KYE",2015,1,18
"KYE",2015,1,0
"KYE",2015,1,9
"KYE",2015,1,23
"KYE",2015,1,43
"KYE",2015,1,24
"KYE",2015,1,2
"KYE",2015,1,0
"KYE",2015,1,0
"KYE",2015,1,9
"KYE",2015,1,17
"KYE",2015,1,0
"KYE",2015,1,15
"LCE",2015,0,10
"LCE",2015,0,51
"LCE",2015,0,46
"LCE",2015,0,84
"LCE",2015,0,82
"LCE",2015,0,51
"LCE",2015,0,24
"LCE",2015,0,48
"LCE",2015,0,30
"LCE",2015,0,51
"LCE",2015,0,53
"LCE",2015,0,12
"LCE",2015,0,39
"LCE",2015,0,56
"LCE",2015,0,48
"LCE",2015,0,40
"LCE",2015,0,60
"LCE",2015,0,29
"LCE",2015,0,35
"LCE",2015,0,51
"LCE",2015,0,70
"LCE",2015,0,40
"LCE",2015,0,32
"LCE",2015,0,42
"LCE",2015,0,67
"LCE",2015,0,38
"LCE",2015,0,43
"LCE",2015,0,33
"LCE",2015,0,2
"LCE",2015,0,91
"LCE",2015,0,37
"LCE",2015,0,1
"LCE",2015,0,33
"LCE",2015,0,9
"LCE",2015,0,35
"LCE",2015,0,56
"LCE",2015,0,41
"LCE",2015,0,49
"LCE",2015,1,25
"LCE",2015,1,19
"LCE",2015,1,13
"LCE",2015,1,9
"LCE",2015,1,0
"LCE",2015,1,14
"LCE",2015,1,30
"LCE",2015,1,0
"LCE",2015,1,1
"LCE",2015,1,3
"LCE",2015,1,28
"LCE",2015,1,9
"LCE",2015,1,34
"LCE",2015,1,46
"LCE",2015,1,19
"LCW",2015,0,NA
"LCW",2015,1,NA
"LO",2015,0,NA
"LO",2015,1,NA
"MC",2015,0,35
"MC",2015,0,28
"MC",2015,0,48
"MC",2015,0,42
"MC",2015,0,54
"MC",2015,0,47
"MC",2015,0,39
"MC",2015,0,27
"MC",2015,0,46
"MC",2015,0,61
"MC",2015,0,38
"MC",2015,0,30
"MC",2015,0,40
"MC",2015,0,11
"MC",2015,0,31
"MC",2015,0,39
"MC",2015,0,24
"MC",2015,0,42
"MC",2015,0,51
"MC",2015,0,59
"MC",2015,0,26
"MC",2015,0,16
"MC",2015,0,46
"MC",2015,0,36
"MC",2015,0,54
"MC",2015,0,44
"MC",2015,0,23
"MC",2015,0,39
"MC",2015,0,49
"MC",2015,0,48
"MC",2015,0,56
"MC",2015,0,39
"MC",2015,0,0
"MC",2015,0,44
"MC",2015,0,32
"MC",2015,1,10
"MC",2015,1,44
"MC",2015,1,32
"MC",2015,1,9
"MC",2015,1,10
"MC",2015,1,26
"MC",2015,1,23
"MC",2015,1,30
"MC",2015,1,31
"MC",2015,1,28
"MC",2015,1,5
"MC",2015,1,0
"MC",2015,1,26
"MC",2015,1,33
"MC",2015,1,62
"OKRE",2015,0,8
"OKRE",2015,0,39
"OKRE",2015,0,15
"OKRE",2015,0,32
"OKRE",2015,0,34
"OKRE",2015,0,37
"OKRE",2015,0,22
"OKRE",2015,0,35
"OKRE",2015,0,0
"OKRE",2015,0,26
"OKRE",2015,0,29
"OKRE",2015,0,25
"OKRE",2015,0,5
"OKRE",2015,0,34
"OKRE",2015,0,22
"OKRE",2015,0,22
"OKRE",2015,0,26
"OKRE",2015,0,36
"OKRE",2015,0,21
"OKRE",2015,0,20
"OKRE",2015,0,31
"OKRE",2015,0,28
"OKRE",2015,0,28
"OKRE",2015,0,45
"OKRE",2015,1,4
"OKRE",2015,1,5
"OKRE",2015,1,0
"OKRE",2015,1,7
"OKRE",2015,1,0
"OKRE",2015,1,0
"OKRE",2015,1,16
"OKRE",2015,1,27
"OKRE",2015,1,0
"OKRW",2015,0,NA
"OKRW",2015,1,NA
"OSR",2015,0,18
"OSR",2015,0,26
"OSR",2015,0,38
"OSR",2015,0,14
"OSR",2015,0,48
"OSR",2015,0,26
"OSR",2015,0,30
"OSR",2015,0,42
"OSR",2015,0,31
"OSR",2015,0,46
"OSR",2015,0,32
"OSR",2015,0,10
"OSR",2015,0,0
"OSR",2015,0,12
"OSR",2015,0,0
"OSR",2015,0,52
"OSR",2015,0,27
"OSR",2015,0,24
"OSR",2015,0,42
"OSR",2015,0,47
"OSR",2015,0,0
"OSR",2015,0,20
"OSR",2015,0,43
"OSR",2015,0,45
"OSR",2015,0,30
"OSR",2015,0,17
"OSR",2015,0,44
"OSR",2015,0,35
"OSR",2015,0,13
"OSR",2015,0,63
"OSR",2015,0,0
"OSR",2015,0,0
"OSR",2015,0,33
"OSR",2015,0,42
"OSR",2015,0,16
"OSR",2015,0,13
"OSR",2015,0,17
"OSR",2015,1,36
"OSR",2015,1,0
"OSR",2015,1,0
"OSR",2015,1,0
"OSR",2015,1,0
"OSR",2015,1,0
"OSR",2015,1,7
"OSR",2015,1,14
"OSR",2015,1,18
"OSR",2015,1,0
"OSR",2015,1,25
"OSR",2015,1,7
"OSR",2015,1,0
"OSR",2015,1,44
"OSR",2015,1,15
"OSR",2015,1,7
"OSR",2015,1,0
"OSR",2015,1,0
"OSR",2015,1,5
"OSR",2015,1,11
"OSR",2015,1,0
"OSR",2015,1,25
"OSR",2015,1,1
"OSR",2015,1,0
"OSR",2015,1,25
"OSR",2015,1,40
"S22",2015,0,29
"S22",2015,0,40
"S22",2015,0,41
"S22",2015,0,18
"S22",2015,0,23
"S22",2015,0,10
"S22",2015,0,45
"S22",2015,0,32
"S22",2015,0,63
"S22",2015,0,35
"S22",2015,0,31
"S22",2015,0,28
"S22",2015,0,60
"S22",2015,0,69
"S22",2015,0,37
"S22",2015,0,44
"S22",2015,0,37
"S22",2015,0,55
"S22",2015,0,44
"S22",2015,0,26
"S22",2015,0,45
"S22",2015,0,26
"S22",2015,0,13
"S22",2015,0,40
"S22",2015,0,28
"S22",2015,0,30
"S22",2015,0,15
"S22",2015,0,10
"S22",2015,0,51
"S22",2015,0,22
"S22",2015,1,33
"S22",2015,1,20
"SM",2015,0,36
"SM",2015,0,41
"SM",2015,0,32
"SM",2015,0,49
"SM",2015,0,18
"SM",2015,0,32
"SM",2015,0,16
"SM",2015,0,29
"SM",2015,1,NA
"URS",2015,0,NA
"URS",2015,1,NA
"BG",2016,0,22
"BG",2016,0,28
"BG",2016,0,35
"BG",2016,0,41
"BG",2016,0,23
"BG",2016,0,29
"BG",2016,0,37
"BG",2016,0,36
"BG",2016,0,24
"BG",2016,0,35
"BG",2016,0,24
"BG",2016,0,32
"BG",2016,0,43
"BG",2016,0,38
"BG",2016,0,19
"BG",2016,0,27
"BG",2016,0,16
"BG",2016,0,39
"BG",2016,0,18
"BG",2016,0,24
"BG",2016,0,29
"BG",2016,0,22
"BG",2016,0,32
"BG",2016,0,42
"BG",2016,0,33
"BG",2016,0,25
"BG",2016,0,25
"BG",2016,0,27
"BG",2016,0,30
"BG",2016,1,0
"BG",2016,1,11
"BG",2016,1,4
"BG",2016,1,3
"BG",2016,1,0
"BG",2016,1,24
"BG",2016,1,9
"BG",2016,1,20
"BG",2016,1,8
"BG",2016,1,18
"BG",2016,1,3
"BG",2016,1,8
"BG",2016,1,15
"BG",2016,1,12
"BG",2016,1,9
"BG",2016,1,0
"BG",2016,1,3
"BG",2016,1,7
"BG",2016,1,8
"BG",2016,1,0
"BG",2016,1,20
"BG",2016,1,17
"BG",2016,1,2
"BG",2016,1,1
"BG",2016,1,25
"BG",2016,1,4
"BG",2016,1,29
"BG",2016,1,21
"BG",2016,1,1
"BG",2016,1,0
"BR",2016,0,45
"BR",2016,0,25
"BR",2016,0,32
"BR",2016,0,25
"BR",2016,0,43
"BR",2016,0,42
"BR",2016,0,40
"BR",2016,0,27
"BR",2016,0,30
"BR",2016,0,29
"BR",2016,0,48
"BR",2016,0,34
"BR",2016,0,50
"BR",2016,0,40
"BR",2016,0,53
"BR",2016,0,49
"BR",2016,0,52
"BR",2016,0,47
"BR",2016,0,52
"BR",2016,0,43
"BR",2016,0,47
"BR",2016,0,24
"BR",2016,0,29
"BR",2016,0,49
"BR",2016,0,31
"BR",2016,0,37
"BR",2016,0,33
"BR",2016,0,25
"BR",2016,0,15
"BR",2016,0,22
"BR",2016,1,0
"BR",2016,1,29
"BR",2016,1,3
"BR",2016,1,24
"BR",2016,1,27
"BR",2016,1,19
"BR",2016,1,6
"BR",2016,1,0
"BR",2016,1,16
"BR",2016,1,8
"BR",2016,1,2
"BR",2016,1,5
"BR",2016,1,1
"BR",2016,1,14
"BR",2016,1,61
"BR",2016,1,13
"BR",2016,1,11
"BR",2016,1,24
"BR",2016,1,12
"BR",2016,1,1
"BR",2016,1,0
"BR",2016,1,26
"BR",2016,1,21
"BR",2016,1,0
"BR",2016,1,24
"BR",2016,1,5
"BR",2016,1,7
"BR",2016,1,4
"BR",2016,1,0
"BR",2016,1,26
"CF",2016,0,29
"CF",2016,0,70
"CF",2016,0,46
"CF",2016,0,17
"CF",2016,0,26
"CF",2016,0,42
"CF",2016,0,26
"CF",2016,0,5
"CF",2016,0,41
"CF",2016,0,39
"CF",2016,0,9
"CF",2016,0,25
"CF",2016,0,41
"CF",2016,0,19
"CF",2016,0,28
"CF",2016,0,21
"CF",2016,0,27
"CF",2016,0,58
